tract,percent_white_2016,percent_white_2015,percent_white_2014,percent_white_2013,percent_white_2012,percent_white_2011
2308,0.0845723193926035,0.0839386602,0.07196652719999999,0.07326355849999999,0.0357873211,0.0230966638
2309,0.12774732542078862,0.1285178236,0.1237633366,0.14332115310000001,0.15747879720000002,0.1508660831
2311,0.07863607168328361,0.0774246129,0.0692746536,0.08854667949999999,0.0625550661,0.0008591065
2312,0.011356440755417866,0.0087539579,0.0190121521,0.0279637653,0.0251088048,0.0181102362
2315,0.03304353919002705,0.0325885869,0.0264178033,0.0246615087,0.0176056338,0.0189590413
2402,0.7436242151480806,0.7518248175,0.7603812117000001,0.6889692586,0.6595877577,0.6333545512
2403,0.8216858715487769,0.8269662920999999,0.8659058488,0.8699360341,0.8821292776,0.8328690808
2405,0.7780403979026812,0.7928880345999999,0.7734447539,0.7437163375,0.8237224566,0.7887453875
2406,0.5388140378666975,0.5463150778,0.6335820896,0.4632501686,0.587832048,0.6688432836
2407,0.40376236603679544,0.413593637,0.38262088299999997,0.27429206,0.2566323768,0.2937754508
2408,0.22760413300490764,0.23652864440000002,0.2230176211,0.1585820896,0.2464370546,0.2928275044
2409,0.20631807895836024,0.2026920032,0.22734627829999998,0.2687626775,0.24610591899999998,0.2555803571
2410,0.24095201080711862,0.2435775452,0.2126719057,0.2463976945,0.2194480946,0.20776450510000002
2411,0.4735589135269653,0.4825209257,0.40697384810000004,0.45577330509999997,0.4136352073,0.39055793990000004
2412,0.5586367213884198,0.5598944591,0.6009221311,0.6027874564,0.6005873715,0.6154207804
2413,0.6612021575150431,0.6740473737999999,0.6453674121,0.6476793249,0.7176656151,0.7011235954999999
2414,0.6610279468025437,0.6696713615,0.6515845743,0.640751731,0.6286719073,0.6474851746
2415,0.713907618068433,0.7230030854,0.7143353001999999,0.7331631025,0.7620523416,0.7125491598
2416,0.6223457393264796,0.6231239578,0.6465968586,0.6579947384,0.591819464,0.5985099338000001
2420,0.46395583822651953,0.4668699187,0.45256999579999996,0.4948071217,0.45701973240000004,0.4322851153
2421,0.7114882173661683,0.7155884867,0.7354273633,0.770140665,0.7647604328000001,0.7019115890000001
2422,0.6603375068490263,0.6672099973,0.6670967742,0.6861872992,0.6996741038,0.7766124803
2423,0.7503797611284173,0.7554779295,0.7842157842,0.7670504872,0.754519774,0.7857572115000001
2424,0.8520421016811093,0.861814346,0.8458646617,0.8534452606,0.8322056834,0.860166551
2425,0.5004747063870649,0.5044887781,0.49847250509999996,0.4664852832,0.4057099925,0.4523684211
2426,0.4398712854957683,0.44670050759999996,0.4540756793,0.4066270829,0.4484035985,0.4650924025
2427,0.29743655742788744,0.3046432616,0.2954410894,0.1981641469,0.2109842306,0.1721432075
2428,0.7405876112538999,0.7455882353,0.7947194719,0.8047834518000001,0.8628536284999999,0.7912992356999999
2429,0.6027465381214278,0.6165458937,0.5533553354999999,0.5850025681000001,0.6340257171,0.6140262361
2430,0.500528690422993,0.5125404531000001,0.4386989158,0.4695512821,0.4803714648,0.5362563238
2431,0.49950784806423354,0.5122226401,0.45451040859999997,0.4093223658,0.4161020327,0.47449209929999997
2432,0.5780944566220869,0.5832223702,0.597716895,0.5694635488,0.5642512077,0.5341426404
2433,0.6101151397921081,0.6179729175,0.6094347641,0.6280956447,0.6582684379,0.6424065986999999
2434,0.4802055028830153,0.48509763619999996,0.4802030457,0.4986043266,0.5058977720000001,0.5145833333
2435,0.685402701560232,0.6907894737000001,0.6894934334,0.7070707071,0.6749763332,0.6767739919
2502,0.011515784277239283,0.0101398601,0.0097708895,0.015625,0.0132475397,0.0112636396
2503,0.014869884451592416,0.013761467900000001,0.0142408377,0.0074257426,0.002441009,0.0
2504,0.033240826192282864,0.0337696832,0.0107328526,0.0188014101,0.0017182131,0.0260258662
2505,0.3541223595090342,0.3572553136,0.3561268433,0.3874587459,0.4092669248,0.41798941799999995
2506,0.006384483034503102,0.0052631579,0.005842696600000001,0.0113512334,0.0183393793,0.022640753399999998
2507,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
2508,0.013960645975826653,0.0127768313,0.013535685,0.012883163000000001,0.011883802800000001,0.013276231299999998
2510,0.017672988385427257,0.0178571429,0.0062305296,0.0024793388,0.0,0.0
2511,0.006759071956685991,0.0052607502,0.0085135757,0.007083065,0.0062357098,0.0122900451
2512,0.020372457557472887,0.0176867582,0.0317714286,0.0213788134,0.008109478,0.0064360418
2513,0.030110273257202676,0.031544449,0.008658922900000001,0.0070317494,0.0046082949,0.0030662306
2514,0.03447824418088417,0.0347766006,0.0407177364,0.0379650721,0.0761639676,0.05642403519999999
2515,0.02013500101926103,0.0188679245,0.0173849167,0.0264159924,0.0238940147,0.030057251899999998
2516,0.02079540839363898,0.020244037700000002,0.0197885606,0.0076994148,0.0075614367,0.0045099218
2517,0.013910421817311575,0.0128552097,0.013296398899999999,0.013208585600000001,0.0148791073,0.0132183908
2518,0.009055707531664323,0.0082449941,0.0072992701,0.0018248175,0.0030278563,0.0066972828
2519,0.010535559883903086,0.0092575785,0.0135022504,0.0173738724,0.027049315499999997,0.0304478669
2520,0.0157906188026686,0.014365522700000001,0.0135050251,0.0191441441,0.013058764399999999,0.0165982204
2521.01,0.013306332400806956,0.012462908,0.010632344699999999,0.0060472787,0.0038486209000000004,0.1625441696
2521.02,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
2522.01,0.04099398410731951,0.040521978,0.0325906219,0.050792507199999996,0.0523935168,0.0525951557
2522.02,0.012967534329551663,0.0112138501,0.0139601724,0.015319715800000001,0.0077431109,0.005837563499999999
2601,0.0822966734196104,0.08382643,0.0754536772,0.0625,0.0732657833,0.0622473727
2602,0.004570951154935379,0.0032520325,0.0039494471000000005,0.0047984645,0.0043859649,0.0
2603,0.019010840032788585,0.0175084175,0.018206338500000002,0.0227586207,0.0168463612,0.013921113700000001
2604,0.00853301999785755,0.007462686600000001,0.0089342693,0.0053156146,0.0078947368,0.0092436975
2605,0.00601630341405656,0.0050083472,0.0038105607,0.0033039648,0.0040792541,0.0037678975
2606,0.0332618434362869,0.032742155499999995,0.0273919753,0.0275618375,0.0224108659,0.0318926975
2607,0.015488989182646221,0.013895781599999999,0.0116441546,0.015,0.0,0.0
2608,0.007421959302216974,0.006930289399999999,0.006415397,0.0,0.009354120300000001,0.0169491525
2609,0.038436518053108035,0.0384114583,0.024219591000000002,0.0326392797,0.0227038184,0.021601686000000002
2610,0.002350371466832473,0.0012520868,0.0,0.0,0.0,0.0
2705,0.03112501345756908,0.029286475,0.0269569725,0.0346320346,0.0126506024,0.0233949946
2712,0.03531159647042942,0.0374800638,0.009057971,0.0125698324,0.0163934426,0.0122749591
2713,0.006660822430310875,0.0059171598,0.005132592,0.0060085837,0.014782608700000002,0.021043000899999997
2714,0.03684029877894323,0.0362869198,0.033883579500000004,0.0321637427,0.030792917599999997,0.0257879656
2715,0.025084093600815698,0.0256227758,0.0155520995,0.0030627871,0.0035842294,0.0028228652
2718,0.009774953941526499,0.0081784387,0.0089430894,0.0199335548,0.0196656834,0.0188976378
2801,0.7590223202852989,0.7665541037000001,0.7682403433,0.7593368237,0.7423011525,0.7428509059
2804,0.048252728235448336,0.048737522,0.041727672,0.0950704225,0.1463157895,0.20716685329999998
2808,0.06758098869230554,0.06414300740000001,0.0976470588,0.09064748199999999,0.09558823529999999,0.1252525253
2809,0.12304034638223779,0.12612612609999999,0.0708860759,0.07738814990000001,0.0153994225,0.0157563025
2819,0.40669078228899846,0.4079378069,0.4331950207,0.5046071775,0.5621141022,0.5783798001
2827,0.1118977372175318,0.1080976366,0.157785179,0.14509190460000002,0.1632734531,0.1231117825
2828,0.3516999200452471,0.34673698090000005,0.40383386579999997,0.4158800666,0.3754345307,0.47688838780000004
2831,0.26551461060021103,0.27391155300000003,0.2599709935,0.2160340546,0.2957522827,0.293360161
2832,0.39079007345396405,0.3957553059,0.38082376770000004,0.33235294120000003,0.2908366534,0.2529411765
2838,0.28031687429221086,0.2852958407,0.2652212652,0.24315173899999998,0.241864831,0.253202967
2909,0.00942915212223396,0.0082249934,0.009567990699999999,0.0114271204,0.0146111937,0.015363448799999999
2912,0.026062091690405707,0.0263051396,0.012246621599999999,0.0138109625,0.0086065574,0.0008474575999999999
2916,0.1155989247918052,0.1187427241,0.0895522388,0.077764277,0.0673913043,0.0810536981
2922,0.017889584129310448,0.0167280027,0.022679692999999997,0.0205546493,0.030233322400000002,0.0385964912
2924,0.041875610373356936,0.0392059553,0.0616760829,0.047105004900000004,0.044871794900000005,0.044607843099999996
2925,0.015080659098732302,0.0141554702,0.0126286249,0.010047846899999999,0.0077369439,0.0022733013000000002
3005,0.02644919716041503,0.0253589979,0.0212271973,0.0169491525,0.0,0.0
3006,0.044632532509956885,0.0476608187,0.0226603885,0.0260685056,0.0552342394,0.0521122418
3007,0.013921333315983437,0.0114052953,0.023434171299999997,0.0262038074,0.0240395417,0.0202177294
3008,0.002677705804362506,0.0030595434,0.0051347882000000004,0.0064593301,0.0496221662,0.0428606417
3009,0.00988342018983561,0.0079845149,0.0123643704,0.0360710322,0.0473372781,0.045407369
3011,0.019419735476344218,0.0182002022,0.019798868600000002,0.015034965,0.010452961700000001,0.0103691414
3012,0.04171803724072314,0.0394814378,0.0648095509,0.0506651571,0.06567689980000001,0.0716907267
3016,0.00306822551755783,0.0004235493,0.011300686899999999,0.0167970548,0.0141318977,0.015685383
3017.01,0.02516804775436498,0.0229357798,0.0387286325,0.02406639,0.0206819452,0.0171600172
3017.02,0.02081386709354326,0.018987341799999998,0.026800216600000003,0.0264193367,0.0256864482,0.0171782596
3018.01,0.036286702385772314,0.0365196078,0.014130946799999999,0.0263092579,0.0062572422,0.0094499637
3018.02,0.018593502041351122,0.0192854885,0.013807386999999999,0.0168260038,0.045834994000000004,0.0440889583
3018.03,0.015503156439812553,0.0142207053,0.015037594,0.0153182309,0.0124598071,0.0129301356
3102,0.32551983013223673,0.3293885602,0.33879423329999997,0.3388134382,0.3866855524,0.430293896
3103,0.25140422328437,0.25582785420000004,0.2424648359,0.2619047619,0.3044602456,0.313087491
3104,0.19757818705258834,0.1989489489,0.1654978962,0.19845559850000002,0.1482024945,0.13866471019999999
3105,0.11227491727197218,0.11987179490000001,0.0406504065,0.054122089400000004,0.0476190476,0.0353075171
3106,0.1574024894001664,0.1596884129,0.1445244116,0.1467264574,0.1490077959,0.1584786054
3107,0.1846204561554744,0.18333333329999998,0.18291700239999997,0.16415410390000001,0.0949284785,0.085
3108,0.10285173571276363,0.1031270792,0.0935783692,0.1032772747,0.09394871789999999,0.10163482369999999
3109,0.09488766982089554,0.0923718713,0.10720631789999999,0.108608206,0.0888972243,0.0871575952
3201,0.658386029911448,0.6648054755,0.6792291627,0.6573156742,0.6637509112,0.6863293603
3204,0.6441028502803419,0.6480801335999999,0.6389219184,0.6386512329999999,0.5530401035,0.706911636
3206,0.555662387230774,0.557294928,0.5796450236,0.6097135740999999,0.5942779292,0.5855907781
3301,0.48006247042983974,0.48207415670000003,0.4714480719,0.5196946565,0.4698856417,0.47636338240000003
3302,0.4339643419718108,0.43592493299999996,0.4478168264,0.4441930618,0.4199380165,0.4395746888
3403,0.17573094571379655,0.1777902412,0.1580161476,0.15164147990000001,0.125702606,0.1351079859
3404,0.08256179748580318,0.0793017456,0.1218390805,0.11599576269999999,0.14329580349999999,0.1823839157
3405,0.4936464767358806,0.4996930632,0.46563981039999996,0.44738583719999997,0.3791588198,0.41196581200000004
3406,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
3501,0.06338301115809436,0.06285419889999999,0.06887883360000001,0.074742268,0.09242424240000001,0.1367478866
3504,0.013045398220254136,0.012143290800000001,0.015228426399999998,0.0,0.0,0.0
3510,0.045112201949209084,0.045753224599999996,0.0343112879,0.0326953748,0.035030989,0.0254880694
3511,0.021740354579442032,0.0224260958,0.0084541063,0.0042553191,0.0062532568999999994,0.0
3514,0.06964224000680794,0.0684433677,0.0438426821,0.0730688935,0.0183016105,0.024105186299999998
3515,0.19911860518057287,0.1991051454,0.156626506,0.17041800640000002,0.051136363600000005,0.0
3602,0.0029622165433473542,0.0019430051999999999,0.0,0.0,0.0,0.0
3801,0.0421604176769063,0.0363258952,0.0680570801,0.0954335557,0.0747263208,0.055408970999999994
3802,0.04383176776403877,0.0408734602,0.0525114155,0.0568047337,0.0360824742,0.0450563204
3805,0.0036741877351161617,0.0023894863000000002,0.0024390244,0.0035671819,0.0028694404999999997,0.0097087379
3807,0.16708746594040136,0.1661045531,0.15625,0.20332278480000002,0.1748427673,0.181372549
3812,0.016156267026064198,0.0189054726,0.0030832477,0.0034860558000000003,0.0539947322,0.0621033545
3814,0.0012415818558606517,0.0,0.0,0.0,0.0,0.027380211600000003
3815,0.07309630552011046,0.0753968254,0.064,0.0168539326,0.0142180095,0.0073529412
3817,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
3818,0.043125118776252816,0.0379032258,0.0653357532,0.09384615380000001,0.07762938230000001,0.0793507665
3819,0.06147560979665851,0.059746079199999996,0.0541376643,0.0711610487,0.042432814699999995,0.0177631579
3901,0.019589817768999054,0.0194500335,0.016594516599999998,0.0167151163,0.0302114804,0.0392156863
3902,0.10646142777648691,0.10980876,0.08613317039999999,0.057273768600000004,0.0541401274,0.0327777778
3903,0.07319479174183974,0.0731166913,0.07872121,0.0589655172,0.0633039946,0.0519385516
3904,0.07688598355744174,0.0802079465,0.0590332805,0.0325497288,0.04514596059999999,0.0367003367
3905,0.23329655089801543,0.23890784980000002,0.20754716980000001,0.1906230722,0.1944260119,0.206360424
3906,0.4114292333918272,0.4115115654,0.4240890688,0.4398171661,0.3952668681,0.3909964593
3907,0.21881221627073386,0.2154753643,0.246662325,0.2914599575,0.2901953755,0.29635443920000004
4003,0.024196502917778268,0.025037936299999997,0.015048909,0.0,0.0059844405,0.0046376812
4004,0.0037782441325290217,0.002750275,0.0012040939,0.0006234414,0.0006849314999999999,0.0056737589
4005,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0046801872
4008,0.0012515746567517256,0.0,0.0,0.0003467406,0.00038270190000000003,0.0008557980000000001
4101,0.25923905901178046,0.26614699329999997,0.22852760739999997,0.2225932109,0.24254143649999998,0.2353282975
4102,0.42460928943892357,0.43280182229999997,0.40625,0.4043355325,0.43625498009999997,0.4121996303
4105,0.3020772465640778,0.3070141817,0.2733840304,0.2685013016,0.24092779649999999,0.25170888620000004
4106,0.5119649460565534,0.5161572052000001,0.5395348837,0.4604058894,0.4341365462,0.4309045226
4107,0.5537841284704167,0.5672709924,0.5349668197999999,0.4971634863,0.5728592889,0.5023299161
4108,0.33708391112953484,0.3419768151,0.3058419244,0.3386342376,0.3233571893,0.3604044357
4109,0.4705500197986561,0.4677852349,0.5015395142,0.5471571906,0.49376854600000003,0.4772972973
4110,0.4911289606599416,0.4939796233,0.5076969514,0.5472508590999999,0.5652173913,0.5845864662
4111,0.6868801721339602,0.6924095322,0.7172751558,0.6834306242,0.6768128917,0.7222222222
4112,0.6054180966820849,0.6035820896,0.6451803666,0.7173913043000001,0.6863446631,0.7051509769
4201,0.030397482480676353,0.0300978179,0.0310457516,0.024899598399999997,0.0358255452,0.0450132392
4202,0.16877083564228956,0.16826651609999999,0.1587580551,0.21935889379999998,0.21283979179999998,0.23642533940000002
4203,0.35589478654959045,0.35289421159999995,0.3850549451,0.39990281829999996,0.3461336139,0.29139072850000003
4204,0.1869184856189893,0.1767406274,0.28700657890000003,0.2274394718,0.1850809289,0.10496543050000001
4205,0.007188982480555531,0.0061130922,0.0052405908,0.004937163400000001,0.0047413793,0.0034115139
4206,0.05124093300036576,0.0507280413,0.051070038899999996,0.0398257623,0.034420289900000005,0.0157189089
4207,0.030740554504257382,0.0279600571,0.0360655738,0.032387312200000004,0.0048627996,0.0042290176
4208,0.021355295032991398,0.0209332752,0.0205061082,0.0183086312,0.0287769784,0.029614604500000002
4212,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
4301.01,0.013627570081516651,0.011837238,0.0125223614,0.0188991259,0.0092569427,0.016540317
4301.02,0.016560818614107402,0.015339425600000001,0.014059753999999999,0.0153280196,0.0093277581,0.0041061276
4302,0.020927881390897095,0.022267206499999997,0.013192612099999999,0.0049250056,0.0308419631,0.021966072200000002
4303,0.003493655246634603,0.0023353573000000002,0.0017683466,0.001659751,0.0014992504,0.0
4304,0.020741448975469614,0.0200581395,0.0179544726,0.0119448698,0.0095571838,0.0106589147
4305,0.012289093623500794,0.010995370400000001,0.0098333789,0.008650519,0.0005730659,0.0002852253
4306,0.03636287724286958,0.0370599135,0.0235361653,0.0112739572,0.0041346722,0.014375
4307,0.06435753111656926,0.0678963893,0.0403225806,0.023373587799999998,0.0366819508,0.0365853659
4308,0.029704731558633148,0.029236276800000002,0.0319148936,0.0101066816,0.0092693566,0.0127576055
4309,0.01444885466049259,0.01275691,0.014126394099999998,0.0138408304,0.0026896181,0.0
4312,0.009946349904272367,0.007888349499999999,0.0200546946,0.0172242464,0.0227670753,0.0178030303
4313.01,0.02121879474419988,0.0204148831,0.018415667900000002,0.0086677368,0.0006901311,0.0050573163
4313.02,0.004247266376353364,0.0032903063,0.0008820935000000001,0.000598265,0.00033545790000000003,0.0002918856
4314,0.05319932667793921,0.0536934592,0.0464957265,0.0392459827,0.041640178,0.0381978452
4401.01,0.016401145695124776,0.0156882591,0.0149452896,0.0039851222,0.0015593673000000002,0.0
4401.02,0.009476837968926247,0.0086121232,0.0044359949,0.0060626474,0.0036900369,0.006406523000000001
4402.01,0.016545483405291814,0.0168624479,0.0028074116,0.002340234,0.0,0.0
4402.02,0.00609179086637197,0.0053879309999999994,0.0019422863,0.0019509476000000002,0.004760488,0.0
4403,0.031573688491806126,0.0318499127,0.0190796857,0.0209074733,0.0181818182,0.007667731600000001
4406,0.012632077953144477,0.0120785103,0.0092412451,0.0060324826,0.009396637,0.0
4407,0.01107594333813037,0.0115151515,0.0019986676,0.0031466331,0.0173310225,0.0157126824
4408,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0078624079
4409,0.002100421977451892,0.0008143322,0.0012096774,0.0013049152,0.0010496850999999999,0.0104493208
4503,0.006288782909805458,0.0,0.0468245425,0.0418282548,0.031819417999999995,0.0327498588
4601,0.03185261637113455,0.0295921088,0.0439955728,0.0419002656,0.0424080664,0.0504667445
4602,0.04068969524334,0.0408244154,0.0297029703,0.0780346821,0.1095950704,0.1739502999
4603.01,0.015122192404048999,0.0131021195,0.0208412277,0.017736214099999998,0.0118564743,0.0168276722
4603.02,0.00999726165256964,0.0088422216,0.0091272105,0.0047789725,0.0015678076999999999,0.0
4604,0.02169211448862173,0.0218098958,0.017121116000000002,0.0024183797,0.005335844300000001,0.0059171598
4605,0.026680151850639162,0.026216443,0.0239683201,0.0212288222,0.0244228201,0.012031626
4606,0.13277398447177935,0.13502109699999998,0.1499548329,0.066367713,0.0800653595,0.06424148610000001
4607,0.01977669210908541,0.0186625194,0.0237849018,0.0244061178,0.0347942456,0.017583031000000002
4610,0.06637419129384381,0.0650496141,0.06489675519999999,0.0719054956,0.0564102564,0.0320150659
4701,0.0014799790865315263,0.0,0.0,0.0063447303,0.005701254300000001,0.0050385299
4801,0.026698040188384033,0.025775656299999998,0.024938875299999996,0.0188679245,0.0122261844,0.0130597015
4802,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
4803,0.009610354675979758,0.0083194676,0.0092281879,0.0100083403,0.009252669,0.0079537238
4804,0.023560947435011848,0.023488335200000002,0.0160497871,0.010818438400000002,0.0095861229,0.010842850900000001
4805,0.03404316010148334,0.032809296,0.0375862069,0.0324991875,0.0307542894,0.0258338784
4903,0.01039179293782894,0.0094043887,0.0052401747,0.012903225800000001,0.0121595331,0.0066825776000000005
4904,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
4905,0.038046752396583734,0.0379523389,0.0371794872,0.0227272727,0.025619834700000003,0.022954924900000003
4906,0.00842989762025583,0.0076762038,0.0041322314,0.0022222222,0.0014781966,0.0022675737
4907,0.011920306904861165,0.0111358575,0.0072714681,0.0086415486,0.007973014399999999,0.0017931859
4908,0.007236538903708176,0.0048931239,0.0047758026,0.029036635,0.0204348965,0.0146438322
4909.01,0.033579626442505124,0.034365815099999995,0.0192170819,0.0167088608,0.0161369193,0.0160372478
4909.02,0.008378173894834355,0.0073843762,0.0047668394,0.0054256314,0.0033592274,0.0
4910,0.007288645112393362,0.0058516196,0.0093930636,0.006268364300000001,0.0060593819,0.006712627
4911,0.01893840409958674,0.0179987144,0.0194450513,0.0196700508,0.0252240984,0.0212139069
4912,0.004925145220796613,0.0039249891,0.0032774945000000003,0.0014587892000000001,0.0030231777000000004,0.010885341100000001
4913,0.013828287151604191,0.012567325,0.0145113103,0.0099378882,0.0069750367,0.0038910506
4914,0.02108224023011486,0.020714866000000002,0.014455151999999999,0.0130694548,0.0115444618,0.0063122924
5001,0.010142987040838068,0.0087548638,0.0105612553,0.006944444399999999,0.0025104603,0.0039073402000000005
5002,0.012265910403462702,0.0110275689,0.0100430416,0.0085795996,0.0019970045000000003,0.0
5003,0.2978529562795609,0.29184247539999997,0.350798722,0.35498687659999995,0.3040621266,0.295601173
5101,0.07474302715296909,0.0726698262,0.10230389470000001,0.1069074233,0.1411520498,0.1095015959
5102,0.05648418097863211,0.0582413399,0.0455743879,0.0372562674,0.05400982,0.0277520814
5103,0.008223280846273153,0.007014028100000001,0.0072883882999999995,0.0065250125,0.0053346266000000005,0.0064570943000000006
5201,0.07856236723734643,0.0739191074,0.0776997366,0.1130519165,0.048754637,0.0751833741
5202,0.10236955438769584,0.09951456310000001,0.0935540507,0.1294704741,0.0768475325,0.0669385797
5203,0.11683340752420192,0.1193325468,0.1084041857,0.09243075099999999,0.10726046730000001,0.0977944236
5204,0.1451438247106057,0.1465782619,0.134939759,0.1659320716,0.1828901154,0.1800664452
5205,0.3438780191586775,0.34435925520000005,0.3722089746,0.35618003200000004,0.3520616221,0.3457470251
5206,0.2040500705956839,0.2056637168,0.2166112957,0.2210233206,0.2586330935,0.2649028801
5301,0.05085663749849313,0.05043558,0.055954089000000005,0.053157474,0.06896551719999999,0.0345378957
5302,0.001129563354746729,0.0,0.0,0.0,0.0026246719,0.0028595458
5303,0.013508689983487041,0.0125053903,0.011902088500000001,0.013685474199999999,0.0156287,0.0034474833
5304,0.012500769183373448,0.0116161616,0.0049578582,0.009341199599999999,0.0018441678,0.0038778478
5305.01,0.015643425774581176,0.0146964856,0.015215716499999999,0.0134038135,0.0159273848,0.0129207752
5305.02,0.008231990422239972,0.0068166326,0.005351170600000001,0.0077030812,0.0,0.0
5305.03,0.0012667541352930653,0.0,0.0001942879,0.0003546728,0.0003551136,0.0003435246
5306,0.004834778516829563,0.0034867503000000004,0.0038300836,0.0070116861,0.006818855600000001,0.009940892
5401.01,0.0012415818558606517,0.0,0.0,0.0,0.0,0.0
5401.02,0.02339756001185444,0.023255814,0.0226438188,0.0,0.0,0.0083557147
5501,0.42774033080027646,0.433171521,0.42062435270000004,0.3974179063,0.38148592770000006,0.3886543536
5502,0.49373901102418283,0.5054112554,0.43737882899999997,0.4295252226,0.4181954324,0.4095686843
5601,0.17375117941698415,0.1668909825,0.21694378460000002,0.2922413793,0.2912885662,0.251059322
5602,0.08522250025348005,0.077871512,0.1503311258,0.10294936,0.0741111668,0.06891701830000001
5603,0.2962301013630353,0.2994169096,0.31348456210000003,0.2774476071,0.3010107391,0.3079096045
5604,0.2956495274875605,0.2998670213,0.31616090329999996,0.2794985251,0.3319268636,0.28309104820000003
5607,0.4354010672230707,0.43446118850000004,0.49512335049999995,0.48291443100000003,0.5012338063,0.4756725816
5608,0.469094757529775,0.47213060689999997,0.4724608388,0.5460716104,0.5691071429,0.5748544022
5609,0.6582564006651797,0.6642950758,0.662451181,0.6901115523,0.6874276898999999,0.7089595940000001
5610,0.5747300240527605,0.5828907436,0.5784955029,0.6163740302,0.6885919836,0.7180985778
5611,0.5878310666384967,0.5912060745000001,0.6196698762,0.6217937683,0.6303400174,0.6514538093
5701,0.21652581053134762,0.2223120453,0.1566358025,0.2187265918,0.2107508532,0.1563275434
5702,0.2112477200836953,0.2113821138,0.2470713525,0.2182192486,0.2528735632,0.2947103275
5703,0.19200675132237136,0.19125041899999998,0.21950449739999997,0.2191631669,0.24311926609999998,0.27283086440000004
5704,0.13254678995978234,0.1308155446,0.163993792,0.1285871965,0.1315002989,0.1524566474
5705,0.21705352923384835,0.2204301075,0.2016444792,0.21239954079999998,0.2208151959,0.2115384615
5801,0.05735502372103787,0.0538941834,0.0884512684,0.0935138539,0.11277445109999999,0.10996334560000001
5802,0.060087694290346716,0.058609271500000004,0.07480780599999999,0.0501943005,0.0474683544,0.0803571429
5803,0.02758953236989017,0.028559428799999998,0.011139674399999999,0.0059037239,0.0037365717,0.0085142614
5804,0.07717226208985961,0.0777268094,0.07356208339999999,0.09476117099999999,0.12110726640000001,0.1513944223
5805.01,0.08871075314810314,0.08720825039999999,0.0927060684,0.1203926282,0.1240179574,0.1128497791
5805.02,0.09671437373213063,0.09316303529999999,0.09809932560000001,0.1430597771,0.1090836969,0.14408266720000001
5806,0.03870151263687987,0.037189343799999997,0.044471153799999996,0.0531048524,0.0602708058,0.0726481419
5807,0.07940841687794271,0.0819940964,0.0588048315,0.0593885065,0.0704807858,0.0697798295
5808,0.06416871547481685,0.06446370530000001,0.0662251656,0.044375,0.0490998363,0.0755112743
5905,0.16589753453018596,0.1636568849,0.1894679696,0.1917954182,0.18510963789999998,0.2299349241
5906,0.17677832404878482,0.1708893485,0.217754173,0.23840399,0.208857696,0.263980917
5907,0.1295438675028447,0.1303827751,0.14038342609999999,0.1339563863,0.16427889210000002,0.1783976646
6004,0.23615665678719544,0.2402520677,0.2219882056,0.2244942354,0.2388952819,0.22953081879999998
6006,0.18615996598837428,0.1876484561,0.1848436247,0.19798792760000003,0.21169440890000002,0.228711547
6007,0.2927491832793284,0.290144435,0.37545454549999996,0.2865448505,0.306501548,0.2764632628
6009,0.3532612957295196,0.35832886979999995,0.34554401310000005,0.3431512725,0.3557943654,0.3132938188
6103,0.04794717986413142,0.0449285228,0.060171418600000005,0.0791666667,0.0759541267,0.0735431018
6104,0.02951464847637995,0.0289215686,0.0268845546,0.029485570899999997,0.0335386721,0.0173134328
6108,0.7209939944896512,0.718170581,0.8102001290999999,0.857234315,0.8713780918999999,0.8689393939
6110,0.05687396433936606,0.0558539205,0.0446127946,0.04861111110000001,0.013986014,0.0122591944
6111,0.025716363821593483,0.024956970699999997,0.0233258089,0.0304212168,0.0361867704,0.0651986183
6112,0.07163940503319385,0.07172131150000001,0.0564102564,0.0694264769,0.053350405499999996,0.045721476500000004
6113,0.056505436690075364,0.051205936900000006,0.0794797688,0.1069412155,0.0862911104,0.1225992318
6114,0.04084434010590637,0.0387665198,0.0448645598,0.0633147114,0.061586638799999996,0.0416114498
6115,0.051110633148969,0.0508864084,0.0486903962,0.0436562074,0.043728056200000004,0.0360763268
6116,0.02277311500239683,0.0243142145,0.0,0.0,0.0,0.0
6117,0.0014234914745908395,0.0,0.0,0.0216138329,0.0341880342,0.026507620899999997
6118,0.021425280603333957,0.018964836000000002,0.0151453131,0.0640913082,0.0590766823,0.0944170772
6119,0.04223529170243508,0.0404040404,0.0454967502,0.030388031800000003,0.0054189246,0.0040584416
6120,0.005086414079052497,0.0039267016,0.0031525851,0.0037546934,0.0031625553,0.0018292682999999999
6121,0.05437032548632155,0.0521500457,0.0617977528,0.06610169490000001,0.0546816479,0.012247838600000002
6201,0.13765592064915716,0.137054735,0.15571878279999998,0.1339511373,0.1374175707,0.11037234039999999
6202,0.2651613880016855,0.26708074530000003,0.275480966,0.2603550296,0.2662046474,0.2640692641
