tract,percent_percent_walked_2016,percent_percent_walked_2015,percent_percent_walked_2014,percent_percent_walked_2013,percent_percent_walked_2012,percent_percent_walked_2011
3514,,27.16346154,15.7480315,33.40707965,33.64485981,34.92407809
3515,,16.33663366,22.11055276,16.55172414,19.76744186,18.91891892
3602,,3.587443946,1.538461538,0,0,0
3801,,16.94656489,8.297567954,4.67571644,8.224076281,6.984866123
3802,,4.175365344,6.401766004,3.664921466,0,1.886792453
3805,,5.263157895,3.212851406,0,0,0
3807,,4.962779156,2.910602911,5.817174515,2.189781022,0
3812,,4.431137725,1.330108827,4.849279161,5.063291139,5.275229358
3814,,6.288343558,6.398809524,3.398058252,5.643738977,5.709342561
3815,,18.18181818,24.7706422,12.64367816,46.84684685,3.539823009
3817,,0,0,0,0,0
3818,,10.3515625,9.147609148,6.616257089,10.76233184,13.99082569
3819,,7.869481766,6.653620352,6.994328922,10.10638298,9.92
3901,,15.45189504,22.91666667,18.55670103,9.157509158,18.46689895
3902,,20.75919336,18.17102138,14.50381679,13.71359223,9.857328145
3903,,9.842041312,7.001166861,10.76923077,5.943152455,5.369127517
3904,,15.08903468,15.53497942,14.66372657,14.89583333,17.98753339
3905,,20.57667104,18.12080537,16.015625,11.65048544,13.14623338
3906,,21.42857143,17.68007484,21.09452736,22.27979275,14.1
3907,,14.38183347,12.88047513,14.77593864,17.02970297,15.72744015
4003,,19.52941176,8.899297424,13.82978723,11.42857143,19.19866444
4004,,4.936014625,2.282157676,3.587443946,0,0
4005,,16.43286573,23.13296903,14.64435146,11.64122137,11.61971831
4008,,14.76426799,13.13755796,0.163132137,0.166944908,0.210526316
4101,,34.169279,33.02564103,34.43258972,35.09286413,36.77042802
4102,,34.03805497,24.35129741,30.47619048,30.33707865,31.826742
4105,,28.23240589,27.88104089,27.04980843,27.67295597,26.53414002
4106,,49.38036225,42.73281114,42.28743416,40.83457526,34.48529412
4107,,50.53003534,50.04906771,49.4404883,57.1040724,53.74211001
4108,,47.50527056,46.52241113,42.907058,43.75830013,39.35599284
4109,,34.15584416,28.29504232,26.74650699,22.32398397,19.01840491
4110,,27.39811912,26.0197775,31.43203883,29.15234822,31.34328358
4111,,70.79646018,61.35721018,60.79836233,59.94180407,52.06521739
4112,,59.11111111,54.35952637,53.67875648,59.3495935,54.72154964
4201,,17.14285714,14.10579345,10.99744246,11.02362205,10.71428571
4202,,22.37288136,22.01039861,23.1884058,24.38650307,24.64589235
4203,,37.28813559,44.16873449,45.38361508,36.05200946,37.04245974
4204,,44.54342984,42.88425047,40.63860668,36.58146965,26.32352941
4205,,13.64562118,10.97560976,8.196721311,6.919275124,8.529945554
4206,,4.846938776,8.080808081,11.62790698,13.69193154,9.667673716
4207,,15.79710145,16.77943166,15.03957784,11.49110807,11.51716501
4208,,10.07407407,8.792846498,5.367231638,15.73170732,13.65409623
4212,,13.16666667,12.68115942,13.24863884,6.776180698,22.35023041
4301.01,,4.417089066,4.435204435,9.192692988,12.64724117,14.06343507
4301.02,,3.941267388,12.08722741,11.97564276,15.53813257,18.82352941
4302,,11.45710928,10.88348271,16.20795107,12.31929604,13.95076202
4303,,4.55311973,3.916083916,1.672240803,3.022974607,5.023364486
4304,,12.94236603,16.8612192,12.32227488,8.554913295,7.307171854
4305,,5.282669138,4.666666667,3.720106289,6.072874494,3.978978979
4306,,2.342606149,1.024327785,3.913630229,2.698863636,9.819967267
4307,,9.090909091,18.66537718,13.69399831,18.39926403,13.88888889
4308,,5.67867036,8.321775312,5.698778833,3.162055336,2.21402214
4309,,7.547169811,7.371007371,6.342494715,7.894736842,11.11111111
4312,,5.737051793,8.313908314,6.754221388,6.341463415,5.596620908
4313.01,,7.15835141,10,11.9238477,10.34482759,10.37735849
4313.02,,9.800664452,6.779661017,3.903345725,4.913294798,4.849039341
4314,,7.117437722,7.635694572,5.274086379,6.593406593,6.258442143
4401.01,,10.31007752,7.978311387,10.29023747,10.90387374,8.738548273
4401.02,,10.0099108,9.597806216,13.24626866,7.31261426,6.213017751
4402.01,,2.134305049,2.363445378,0.540275049,1.877934272,2.755267423
4402.02,,3.801169591,3.754789272,4.010462075,1.540041068,2.705139766
4403,,3.788246722,3.796818881,4.738015608,4.832291074,4.715353652
4406,,5.077574048,4.55104551,6.44028103,7.43902439,4.895833333
4407,,4.904051173,2.782608696,1.818181818,0,2.450229709
4408,,11.45631068,11.53846154,9.733124019,9.261939219,9.312977099
4409,,11.49870801,14.24731183,16.64167916,11.33250311,11.53100775
4503,,10.4,12.68533773,10.9135004,11.98786039,12.17948718
4601,,12.6707132,10.85626911,7.550200803,5.274888559,2.842928216
4602,,8.280922432,7.467204844,11.01573677,3.05958132,1.555209953
4603.01,,4.27184466,4.085603113,3.76146789,10.06289308,8.652094718
4603.02,,3.499469777,3.259604191,6.179775281,10.01112347,9.634255129
4604,,8.825847124,10.55276382,11.55698234,13.93372982,12.44778613
4605,,4.496300512,5.351773903,6.785714286,7.756376887,4.873197414
4606,,4.746835443,5.095541401,12.02346041,9.701492537,12.39892183
4607,,10,7.603305785,7.305194805,14.61187215,15.42056075
4610,,11.60493827,14.42125237,15.29680365,6.147540984,7.16112532
4701,,1.935483871,1.869158879,0,2.775368604,2.419354839
4801,,3.980099502,5.601092896,3.631284916,2.818791946,4.07938258
4802,,17.05426357,9.090909091,15.69037657,15.8110883,21.56057495
4803,,5.787037037,0,4.102564103,3.455284553,3.909465021
4804,,2.678928429,3.598400711,5.179282869,7.064721969,4.656222802
4805,,2.139534884,3.382187148,1.310043668,1.738241309,0
4903,,5.241935484,6.683804627,7.487309645,10.84489281,13.0787037
4904,,9.788359788,17.48251748,4.225352113,5.363984674,6.412825651
4905,,11.84357542,11.834962,10.05649718,9.914320685,11.92982456
4906,,0.419287212,0.67264574,0.431034483,1.096491228,6.12244898
4907,,4.623513871,1.79028133,0.70754717,0.630063006,0
4908,,2.463054187,2.293967715,5.020242915,6.274206042,6.748466258
4909.01,,3.207412687,1.380813953,0.73964497,0,0
4909.02,,4.732041049,4.867529267,4.513540622,2.701080432,3.009373458
4910,,4.317958783,5.192307692,6.484295846,4.434072345,4.854368932
4911,,8.480325645,6.780870807,6.307692308,6.25,4.204892966
4912,,6.830122592,16.15271659,14.78770132,20.75226978,13.69127517
4913,,12.27364185,8.695652174,5.211267606,8.060747664,13.4375
4914,,20.31823745,24.69959947,22.15269086,13.6492891,9.933142311
5001,,4.262036306,5.049732211,2.81124498,2.372644801,3.278688525
5002,,6.591865358,2.866242038,2.213279678,8.219178082,5.240174672
5003,,4.233576642,5.221518987,6.406685237,7.319952774,10.90700344
5101,,6.918238994,7.218167072,6.281833616,10.67285383,11.04734577
5102,,2.641509434,2.590194265,3.314393939,4.713804714,8.746846089
5103,,6.295525494,5.321507761,4.203152364,2.49072602,1.818181818
5201,,5.463786531,3.911342894,9.463276836,10.95890411,14.89361702
5202,,0.696594427,0.667222686,1.901469317,2.594339623,2.61496844
5203,,5.712936733,6.951871658,8.659100462,11.87368421,9.882174078
5204,,7.415605977,3.836317136,4.712404712,4.424157303,5.673274094
5205,,3.192488263,4.545454545,5.442176871,7.530737705,5.176470588
5206,,3.068072867,3.790087464,1.97044335,2.171767029,0.182648402
5301,,8.377659574,5.050505051,6.982248521,7.769145394,12.44493392
5302,,13.43629344,12.31015188,12.44813278,10.06289308,6.882859034
5303,,6.621704476,6.863417982,5.632772495,3.378378378,0.832177531
5304,,8.618331053,12.71929825,8.987161198,5.570652174,3.099730458
5305.01,,4.528853178,8.577263445,10.01628664,6.562703054,8.610086101
5305.02,,2.158273381,0,0,0,0
5305.03,,9.731934732,13.00330033,11.75468484,9.418931584,4.021447721
5306,,5.708013172,8.678102926,8.234019502,3.73066424,5.205709488
5401.01,,8.187919463,11.00543478,7.796101949,10.64120055,9.217877095
5401.02,,21.30081301,21.93103448,27.52293578,19.61367013,22.49190939
5501,,3.780918728,5.218669607,4.393305439,5.465659835,7.995985279
5502,,0.262697023,0.518134715,2.1957914,1.163918526,0.841121495
5601,,1.618705036,1.411290323,0,0,0
5602,,7.567567568,5.882352941,3.286384977,2.121640736,1.478494624
5603,,5.5,4.49695122,4.451038576,5.353319058,2.793755136
5604,,10.24208566,11.40684411,11.92842942,10.33950617,3.231939163
5607,,1.668891856,1.661129568,3.251493033,3.246294989,2.792632204
5608,,3.912583715,5.444126074,8.259986459,6.328631338,7.195932734
5609,,2.339413164,2.543720191,2.73531778,3.54812398,2.873802582
5610,,0.584063413,1.909413854,1.285460993,2.127659574,4.028021016
5611,,3.552532124,2.565055762,2.836611195,3.029169783,3.835051546
5701,,2.05371248,1.724137931,2.269288956,5.008347245,5.799648506
5702,,8.423586041,9.974424552,8.551068884,6.119402985,5.901116427
5703,,8.695652174,7.811843763,9.340659341,11.21134021,8.797524315
5704,,5.412719892,4.613466334,4.508196721,3.628447025,2.906976744
5705,,10.59661621,11.8466899,8.248378128,10.51625239,7.996146435
5801,,9.284028324,8.868243243,11.85770751,11.91553544,10.41968162
5802,,6.336311942,4.916897507,6.97292863,6.866325785,7.505070994
5803,,1.356589147,1.836734694,2.290950745,4.050632911,1.946246525
5804,,5.171208945,3.480278422,3.230543319,6.449221646,6.691176471
5805.01,,8.458723058,8.392857143,6.506125898,8.766778523,4.753597907
5805.02,,6.266666667,4.872389791,5.045408678,4.43490701,3.342245989
5806,,7.769532955,6.588132635,6.625441696,7.269723255,5.894392141
5807,,8.461180846,8.838599488,8.355916893,6.05778192,6.197737334
5808,,6.074074074,7.014388489,6.319702602,1.300813008,1.085481682
5905,,7.727797001,6.292906178,6.427688504,5.257142857,6.493506494
5906,,4.258241758,4.434728295,4.345047923,3.145400593,2.41984271
5907,,6.75862069,6.263345196,5.115273775,7.276507277,5.37084399
6004,,10.93197011,14.71411435,14.09673419,20.71083809,16.37107776
6006,,17.36311239,10.33925687,14.13043478,10.69991955,7.658058771
6007,,7.394366197,7.56302521,6.784140969,6.533101045,3.445149592
6009,,13.6743215,11.0864745,12.87128713,14.92450639,13.81011097
6103,,15.84205519,15.57617188,16.2613257,16.67511404,14.0562249
6104,,23.47949081,24.47447447,17.32283465,16.80672269,11.44366197
6108,,6.864064603,6.569343066,0,0,0
6110,,7.755102041,10.41666667,7.359307359,6.818181818,9.004739336
6111,,6.483790524,8.653846154,12.23529412,10.83238312,14.13043478
6112,,11.9944212,10.49382716,11.00628931,12.79069767,12.25433526
6113,,15.26066351,12.73631841,14.51451451,13.6219641,14.57334612
6114,,7.105459985,9.544468547,7.857142857,8.575197889,6.570397112
6115,,12.28991597,7.419712071,6.256517205,5.306495883,2.730923695
6116,,3.023758099,4.748603352,7.966457023,6.463878327,8.273381295
6117,,4.026845638,5.34591195,7.357859532,9.652509653,3.194103194
6118,,4.223433243,1.925925926,2.105263158,6.182795699,4.951690821
6119,,1.83299389,2.30125523,4.306220096,3.853955375,2.595155709
6120,,5.286343612,5.399568035,5.69476082,7.711442786,7.344632768
6121,,0,0,0,0,7.736389685
6201,,5.458908218,6.83131897,6.687565308,4.64267084,5.615550756
6202,,5.667627281,3.015564202,5,0.852878465,0
6203,,6.391478029,5.841121495,6.653088934,4.696969697,3.594646272
6204,,1.651982379,1.717659689,2.226935313,1.695736434,1.877934272
6301,,4.978354978,3.781512605,3.66598778,3.373015873,5.156537753
6302,,4.383561644,2.322880372,2.973977695,2.200220022,2.428256071
6303,,4.448320977,3.387180823,2.657004831,3.837572512,4.160401003
6304,,5.402298851,5.781499203,6.689246401,5.662921348,5.178571429
6305,,2.659758204,2.682926829,4.871699517,4.130052724,5.28356762
6308,,4.571237905,3.308431163,4.298107256,2.654205607,2.033271719
6309,,12.10974456,11.12136594,9.090909091,7.987551867,7.335329341
6401,,13.08900524,16.42066421,24.70355731,32.34624146,19.1011236
6403,,3.345724907,4.163126593,5.706051873,6.285714286,5.705705706
6404,,0.466079751,2.502780868,2.092050209,1.990049751,3.646563815
6405,,5.856966708,5.858028946,5.448028674,2.752880922,4.243191894
6406,,9.271523179,7.481060606,7.49475891,8.096172718,4.474610357
6407,,2.079141516,2.112676056,3.084304318,4.185447521,4.017576899
6408,,4.651162791,8.743842365,10.41162228,9.749670619,12.5
6501,,2.383268482,2.624179944,3.818103818,3.023465704,3.586065574
6502,,6.032786885,4.406196213,5.295950156,7.253711201,6.132542038
6503.01,,9.745065789,10.90192644,9.201077199,10.5800464,5.216535433
6503.02,,7.091808686,6.048615037,5.68914956,4.8156956,4.158669226
6504,,0.578034682,0.252252252,2.661596958,4.033807146,3.876582278
6505,,1.133144476,0.340136054,0.386313466,0.44198895,1.304347826
6603.01,,7.378640777,4.373757455,1.495327103,2.240325866,2.079002079
6603.02,,3.116883117,5.005159959,3.846153846,3.333333333,2.618099032
6604,,7.212317666,7.653826913,8.870116156,9.57562568,5.283757339
6605,,9.284627093,7.329317269,7.724209435,5.061267981,4.971219257
6606,,3.988737682,2.536783359,5.042016807,5.146316852,5.055658627
6607,,10.18276762,15.00630517,15.4494382,14.45378151,12.82051282
6608,,4.750123701,2.035278155,1.66142793,2.81892021,2.419354839
6609,,5.6,5.488239487,6.978367062,8.141962422,11.28010139
6610,,5.183459522,5.108631826,2.558519325,2.076843198,3.987240829
6611,,6.130841121,5.911330049,5.519480519,7.073170732,5.641025641
6701,,6.56167979,13.97590361,13.16964286,11.39896373,2.732240437
6702,,3.041825095,4.184100418,5.976095618,0,0
6703,,4.126213592,4.245283019,8.042895442,11.11111111,8
6704,,4.455445545,10.66433566,7.129094412,7.329842932,7.627118644
6705,,3.521126761,5.454545455,2.739726027,3.621169916,4.545454545
6706,,7.969151671,7.110091743,9.414225941,4.915254237,7.4204947
6707,,3.389830508,2.801120448,2.662721893,3.125,2.903225806
6708,,16.62269129,14.91712707,6.712962963,7.391304348,3.736263736
6709,,3.307888041,15.32663317,14.38848921,12.80788177,13.67924528
6711,,11.11111111,11.06557377,13.2183908,10.24590164,1.025641026
6712,,26.94063927,22.35772358,17.08333333,8.156028369,7
6713,,6.983655275,2.575107296,5.766710354,11.19791667,12.81407035
6714,,2.874743326,0,0,0,4.821150855
6715,,12.71428571,16.31504923,9.711286089,9.233176839,6.824146982
6716,,24.204947,26.28676471,27.5862069,23.30275229,25.94810379
6718,,12.89398281,24.28571429,22,15.31531532,15.40785498
6719,,7.246376812,4.347826087,1.052631579,1.396648045,1.436781609
6720,,8.279668813,7.837837838,3.608736942,3.174603175,2.811621368
6805,,14.97797357,13.39869281,18.26625387,11.58536585,11.31386861
6806,,6.32183908,10.62176166,10.22727273,8.517350158,5.539358601
6809,,5.85106383,6.583850932,7.604562738,7.922705314,5.948372615
6810,,21.06824926,20.1320132,13.96551724,17.46268657,17.38544474
6811,,1.108374384,0.24691358,1.354679803,1.592356688,4.783393502
6812,,6.112054329,6.153846154,6.40776699,3.666666667,9.058614565
6813,,0,0,0,2.912621359,2.995720399
6814,,9.133489461,5.766871166,6.52173913,3.002309469,0.726141079
6903,,5.348460292,3.993055556,2.00927357,2.225755167,6.482758621
6904,,7.113654947,5.63654033,4.636459431,8.174904943,7.376283847
6905,,3.249097473,11.52815013,14.91712707,16.75977654,14.36170213
6909,,5.785714286,13.56821589,13.4765625,11.93333333,10.52238806
6910,,7.971656333,9.31372549,10.31664964,5.083179298,6.968641115
6911,,12.70358306,9.328358209,9.536423841,10.33333333,5.225409836
6912,,7.635694572,6.608357629,3.62745098,5.032822757,1.746724891
6913,,7.568807339,7.5,5.516014235,14.72222222,8.878923767
6914,,8.7890625,10.47708138,5.998286204,7.594936709,8.049535604
6915,,5.175292154,13.75579598,9.183673469,10.54852321,9.210526316
7001,,1.308044474,0.834403081,0.347705146,1.625386997,1.5130674
7002,,2,1.869158879,1.510248112,3.278688525,2.782669954
7003.01,,2.870813397,3.268251273,5.577342048,6.394810009,5.686604886
7003.02,,4.566794708,4.201362604,2.955854127,2.668890742,1.51730678
7004.01,,3.587443946,3.708887334,3.441084463,3.398738612,3.059409463
7004.02,,2.515371716,1.938895417,2.797619048,1.743264659,2.35042735
7005.01,,4.379124175,4.548192771,4.07859482,4.281690141,3.071776156
7005.02,,0,2.808988764,1.950078003,1.606425703,2.519685039
7101,,11.91222571,11.86440678,17.22054381,12.12121212,19.10447761
7102,,7.010309278,7.836990596,6.47307925,6.369426752,2.405686167
7103,,10,9.923664122,4.291845494,4.513064133,0
7104,,3.942895989,4.53697949,4.199772985,1.217487548,1.622418879
7105,,6.469648562,5.723124517,5.086013463,4.850498339,4.232469994
7106,,3.80952381,7.658643326,9.898989899,11.46953405,11.09243697
7107,,6.680805938,10.85832472,11.34259259,9.5,7.491856678
7108,,12.06331878,11.62943495,6.075949367,5.733662145,1.689189189
7109,,7.731958763,7.567567568,4.954954955,5.084745763,3.930635838
7110,,6.79245283,7.073643411,7.44047619,4.69667319,3.615604186
7111,,0.555555556,1.111111111,0,4.480286738,7.428571429
7112,,5.888708806,5.997624703,6.179138322,4.531151668,1.604938272
7113,,0.581395349,1.659751037,1.645338208,2.722323049,3.385416667
7114,,4.140127389,7.142857143,6.688963211,8.482871126,6.373937677
7115,,7.286432161,3.345280765,3.858875413,6.578947368,5.72640509
7201,,6.457453229,10.25501899,9.582309582,8.285984848,7.795957652
7202,,7.057546145,6.975476839,6.879194631,7.630979499,4.586188719
7203,,6.281267371,7.039711191,9.740670462,10.91387245,9.81416957
7204,,3.191489362,2.510040161,3.371868979,0.89197225,0.096339114
7205,,8.419243986,6.778169014,6.6359447,6.199460916,10.70840198
7206,,8.612440191,9.860788863,14.4047619,9.64673913,7.741935484
7207,,6.360856269,7.714450201,9.371362049,7.717462394,7.580751483
7301,,4.363207547,1.693002257,5.412054121,3.199052133,4.86935867
7302.01,,1.935483871,1.870503597,1.848151848,1.778656126,3.531515422
7302.02,,5.835962145,7.545671168,7.822808671,11.40609636,14.64903357
7303,,1.165501166,0.740740741,0.99009901,0.650759219,0
7304,,5.841269841,4.523646333,3.898050975,0.794281176,1.490312966
7305,,4.973668812,6.096196868,8.073496659,5.210918114,4.148230088
7306,,5.772005772,7.354184277,9.536307962,4.581497797,6.533036377
7307,,5.597964377,2.189781022,1.06870229,0.530035336,0.341296928
7401,,1.407349492,1.849112426,3.455723542,2.921646746,1.814646792
7402,,8.18018018,9.60591133,10.25280899,8.653198653,8.070532384
7403,,2.142524453,2.818270165,1.964285714,2.596830986,1.963350785
7404,,3.957894737,4.147270419,3.785900783,2.955665025,2.480033628
7501,,0.61842919,2.370555209,1.767676768,2.679738562,3.225806452
7502,,8.255563532,7.003610108,6.500377929,7.717303006,6.144781145
7503,,11.69049622,8.963815789,5.403458213,6.741573034,4.538690476
7504,,5.986560782,9.512044472,11.32075472,11.65364583,13.27720207
7505,,4.200952793,5.31771068,7.761072735,10.418483,14.70905172
7506,,12.88102262,9.644670051,5.828779599,6.366459627,6.228842248
7608.01,,9.033989267,6.484483557,7.428323197,12.00960769,12.81611659
7608.02,,2.910798122,5.328258801,8.08753568,4.953271028,5.719733079
7608.03,,2.85229202,5.908683975,6.701785192,6.957274827,5.723803755
7702.01,,4.942339374,4.598445596,5.897771953,5.603586295,3.422178348
7702.02,,10.44003451,11.17824773,10.67538126,11.58659669,12.07710464
7703,,2.987303958,4.178562159,4.845593774,2.923538231,3.39951047
7704,,7.412060302,5.990990991,6.327944573,6.928838951,5.936073059
7705,,1.544622426,2.481121899,2.36747298,2.60511883,4.716572912
7706.01,,4.397981255,3.131672598,3.514817367,6.474313863,4.029062087
7706.02,,7.739130435,8.597701149,7.258064516,11.06014271,9.338695264
7707,,8.910162003,12.05420827,10.64584812,11.33633634,11.54156578
7708,,7.798165138,5.795610425,3.169627308,3.782735209,2.894002789
7709.01,,9.138381201,8.783204799,9.377859103,7.784145177,7.822014052
7709.02,,2.714932127,3.729903537,3.533123028,5.31628533,5.295735901
8001,,15.58823529,20.03910068,19.37823834,17.61658031,17.27172717
8002,,17.28437825,19.20985864,16.51718984,19.07668829,17.21216789
8003,,9.169054441,11.55209072,16.41554322,18.91213389,16.17523168
8004,,13.56749311,15.92797784,16.94462975,14.7696477,12.1253406
8005,,15.99219893,15.60428353,15.08407517,10.09495252,10.03621314
8006,,15.18595041,14.4895719,12.06543967,12.13808463,12.99435028
8007,,12.57953989,15.54907677,16.74185464,18.16003833,19.07928389
8008,,6.893203883,7.521697203,9.69030969,11.0787172,8.35401158
8009,,10.49353138,6.976744186,8.829365079,5.868544601,5.372857805
8010,,11.96078431,11.41575274,15.21020312,13.43424787,15.31895777
8011,,20.48681542,21.54639175,21.99798184,16.52349672,15.2
8012,,16.10680448,15.42721519,13.64687741,11.53846154,12.81679942
8013,,14.40443213,14.96503497,16.18357488,19.22464153,19.87179487
8014,,7.025089606,7.610993658,6.830391404,4.080171797,4.723247232
8015,,14.02489627,14.60587326,12.83219438,12.6142596,15.13108614
8016.01,,11.32360342,8.804071247,8.553326294,7.323498419,4.507772021
8016.03,,7.56993966,8.42373963,9.29144385,5.63204005,5.798889574
8016.05,,11.7085863,14.37751004,9.433962264,10.11595362,8.588724934
8016.06,,8.177044261,9.28440367,10.24682124,12.04772902,14.83427648
8016.07,,7.878112226,7.631280695,7.207863123,7.167235495,3.982985305
8016.08,,13.13842902,13.16077288,10.31950055,7.024495677,5.758226037
8017.01,,9.053975624,8.147254074,8.707557503,9.125067096,10.65217391
8017.02,,17.61682243,15.71050309,13.7993645,13.44843253,12.82771536
8018,,13.45125463,15.33008418,13.63827109,13.91659112,14.28571429
8019.01,,14.61456103,13.82716049,13.60881543,10.84401709,12.57720382
8019.02,,5.007256894,3.383458647,6.245297216,9.246830723,9.763313609
8020.02,,11.5014437,12.47739602,9.856630824,11.33069829,11.86168074
8020.03,,15.13056836,12.8591954,15.83710407,14.35368755,9.232026144
8020.04,,7.489328677,6.65640631,3.579418345,5.448222566,6.673920929
8021,,14.13404114,12.62690355,8.628461043,8.803471792,9.259259259
8022,,15.06996771,13.85281385,13.2034632,9.298618491,9.765208111
8023,,8.658420552,10.703667,10.84558824,10.58154788,8.717186726
8024.02,,9.844341607,11.58072697,11.8244616,9.03024911,8.044856168
8024.03,,6.651376147,4.952830189,10.17881706,11.04815864,13.69472183
8024.04,,2.569373073,2.575873502,3.244680851,3.688635747,5.342384888
8025.03,,3.099682987,6.572120374,6.348649597,6.512672441,7.544757033
8025.04,,3.909065706,3.61125863,4.422869471,4.35530086,2.391930836
8025.05,,6.117274168,4.337349398,7.676883414,6.857142857,9.422975119
8025.06,,6.400550585,7.079081633,6.633733239,6.474820144,8.646616541
8026.05,,6.211676886,10.16483516,9.730668983,10.51671733,8.45403488
8026.07,,5.245901639,2.961672474,3.819444444,2.177293935,0.558659218
8026.08,,5.006067961,5.485479613,7.160647572,10.17173052,9.441301273
8026.09,,4.171494786,4.439546599,4.693261817,3.591619554,2.581051306
8026.1,,5.795314427,5.745721271,7.507082153,8.903225806,10.53864169
8027.01,,7.582515611,2.91882031,3.069053708,4.666666667,5.745721271
8027.02,,10.68190777,10.84386466,8.381614523,7.553816047,6.457242583
8028.01,,7.171314741,11.1695138,13.23907455,12.70110076,13.60035211
8028.02,,5.702958219,6.166868198,5.207026349,5.024,3.844867937
8029,,8.179329227,7.504302926,7.689735874,5.519591141,3.668478261
8030.05,,9.752839011,8.794788274,6.254343294,6.39235856,4.668125456
8030.07,,4.564007421,2.628614345,9.688715953,11.59745604,9.923076923
8030.08,,5.93258427,4.502046385,4.588394062,4.850584669,3.73015873
8030.1,,8.705440901,10.9536576,11.87677341,9.238500193,9.98019802
8030.12,,7.781818182,6.199854121,6.181818182,1.746393318,0.742390497
8030.13,,6.825037707,5.396226415,7.426283218,6.045994065,6.395348837
8030.14,,6.056056056,6.609049314,4.105011933,1.784897025,3.153526971
8030.15,,8.074534161,5.717712915,4.454865182,4.725019365,5.599697314
8030.16,,10.72013093,10.61403509,9.207920792,11.30346232,7.978142077
8030.17,,4.799548278,5.975395431,5.299768135,6.619537275,5.977011494
8031,,7.294264339,8.24742268,7.097518754,7.318435754,6.482525366
8032,,6.666666667,3.73499333,2.272727273,1.725554643,2.250530786
8033,,10.43994413,9.683037269,7.606807919,7.898550725,7.367280607
8034,,13.51918465,10.96994112,11.87692308,8.695652174,10.1857996
8035,,9.930121368,10.95419847,11.71755725,11.36453008,12.04959318
8036.03,,8.989104116,7.374443738,9.619109103,10.83662714,10.26700572
8036.04,,8.207070707,9.06779661,8.28887977,9.064688916,8.480565371
8036.05,,3.89878647,5.288590604,5.483170467,5.057053942,4.920248716
8036.06,,5.626352489,5.291970803,8.610617221,7.110519308,8.588957055
8036.07,,4.531607007,5.470887065,5.845357011,4.645113341,5.242255759
8036.08,,8.568496665,9.256329114,8.24795082,9.220907298,7.202637586
8036.1,,6.730769231,5.862566074,4.780600462,6.490825688,6.698911729
8036.11,,6.692160612,5.291181364,4.915254237,3.156856297,0.777705768
8036.12,,7.394540943,6.38902035,4.713019132,3.263052209,0.598205384
8037.01,,8.710106383,7.494935854,4.701141706,5.752508361,6.368089573
8037.02,,4.495472186,4.855842185,8.341028009,10.33234617,11.11497048
8038,,8.0078125,7.106399686,6.928406467,8.823529412,4.690579425
8039.01,,7.252358491,5.400593472,6.583850932,5.049875312,5.78465063
8039.02,,6.722276742,5.192802057,7.453754081,3.879559931,2.766798419
8040,,6.23567171,3.865168539,5.042816365,4.790145985,4.048759251
8041.02,,8.689748812,8.53456831,9.483344663,9.715025907,8.156498674
8041.04,,7.99402316,8.045540797,5.157813703,4.781169548,4.80733945
8041.05,,6.799830004,9.5,6.948881789,7.422852377,7.357859532
8041.06,,6.490819757,6.219839142,5.741098537,7.790762382,8.712650098
8041.08,,7.287128713,5.244479495,5.502392344,5.180273518,4.842931937
8041.09,,15.40212443,12.17391304,9.520639148,12.10191083,15.20966596
8042.01,,14.35810811,13.78624218,10.60011217,11.15065243,11.58499698
8042.02,,12.20119522,14.01630989,13.87919463,11.23684211,11.2728235
8043.05,,1.485263402,2.176810307,1.775147929,1.576684185,1.746393318
8043.06,,1.101928375,1.925722146,2.491582492,3.038487508,2.041510718
8043.08,,4.418308964,6.252035168,3.007761966,5.496335776,5.714285714
8043.09,,11.19402985,13.44011142,12.19341275,11.09693878,8.067664281
8043.1,,6.523534269,6.685181512,6.456241033,6.200555912,5.982721382
8043.11,,3.165391717,3.344229319,3.848027277,5.044035228,6.50026001
8044.03,,5.680765668,4.520123839,2.98600311,2.485424977,2.512416009
8044.04,,3.778951646,2.298850575,0.735294118,0.990883868,1.626984127
8044.05,,1.536312849,1.789883268,2.212051869,3.530210455,4.926108374
8044.06,,3.379416283,2.848722986,4.607562758,4.141475212,5.258274049
8045.05,,6.444135373,9.042033236,7.318321392,11.36571952,12.75680841
8045.06,,6.592592593,6.268882175,5.33106961,6.647707074,6.48006135
8045.07,,4.655380895,5.511691467,3.396801219,4.145936982,3.884478973
8045.08,,2.073515551,6.603773585,7.007007007,7.024390244,5.821917808
8045.09,,2.268760908,5.94233474,7.970749543,8.829300196,6.004901961
8045.1,,6.989596879,3.729281768,8.288865173,9.593963349,12.39078634
8045.11,,6.606606607,2.879377432,4.733218589,2.77324633,4.463437797
8046.03,,6.867949569,7.832121613,9.438202247,8.753971055,5.73943662
8046.06,,9.553001277,3.584229391,4.93705258,4.753072108,5.346208196
8046.07,,5.588876772,6.033578174,4.549040231,3.906457614,4.770100811
8046.08,,3.705609882,4.65,3.321934538,2.478952292,2.617547261
8046.09,,6.825442928,10.32394793,8.713942308,6.969059778,8.583823985
8046.1,,6.745479833,4.421518055,5.348460292,4.552980132,2.87456446
8046.11,,2.536715621,4.139072848,3.000845309,3.229813665,3.178963893
8047.01,,2.192096914,2.781720125,5.938864629,6.641816333,4.649595687
8047.05,,5.17965469,4.930966469,4.679552391,4.517647059,3.88677651
