tract,percent_vehicle_carpool_2016,percent_vehicle_carpool_2015,percent_vehicle_carpool_2014,percent_vehicle_carpool_2013,percent_vehicle_carpool_2012,percent_vehicle_carpool_2011
8315,,10.8328797,16.12723214,13.8168343,13.03116147,15.85838991
8316,,8.190127971,8.070432869,12.81005776,14.88454707,14.79131886
8317,,12.65377856,14.84444444,11.39742319,8.194112967,9.945609946
8318,,9.571473256,9.826946848,11.12540193,10.52086927,11.40180879
8319,,5.125677674,4.822986147,4.756926294,2.450719233,2.596685083
8320,,6.362378976,5.31710442,4.742547425,5.957446809,4.227212682
8321,,4.719004719,6.070143885,7.808219178,6.433260394,5.389955084
8322,,5.320945946,4.400538841,4.162812211,3.126458236,5.194218609
8323,,3.987960873,3.025477707,3.155680224,1.686909582,2.628032345
8324,,7.972440945,8.230452675,7.548125633,7.432110529,7.015810277
8325,,6.374085684,5.972515856,5.93220339,4.838709677,6.324110672
8326,,5.375966268,4.88301119,3.830227743,4.526315789,2.89017341
8329,,4.086538462,3.581661891,2.637362637,4.408523145,3.588516746
8330,,2.981651376,4.209495839,4.906284454,5.089485459,7.990735379
8331,,5.264257364,7.800537968,5.531475748,6.426947716,7.566862361
8333,,4.656160458,3.101361573,2.674230146,1.384083045,0
8339,,8.658536585,9.352517986,7.458912769,10.39755352,6.847133758
8340,,10.59602649,12.07609595,11.1946533,20.43512044,13.38083927
8342,,4.468949507,6.718192628,7.226107226,4.258849558,3.863751906
8343,,13.58950328,13.24959481,11.96319018,17.19077568,20.3490531
8344,,3.351206434,4.036458333,6.628652887,6.607275427,6.882859034
8345,,4.819277108,2.972972973,0,0,0
8346,,2.814569536,2.20713073,1.872074883,10.81560284,8.298171589
8347,,3.534303534,4.65631929,2.386117137,8.705882353,10.63829787
8348,,16.25,11.67400881,12.46943765,23.18548387,18.84700665
8349,,5.081300813,6.798245614,13.27623126,17.64705882,17.78741866
8350,,19.90493167,18.44888367,18.29787234,16.82867558,10.45606229
8351,,13.15388522,11.36801541,11.84015787,9.215376514,13.3201776
8352,,11.65562914,15.50591327,12.19512195,11.85897436,21.45015106
8355,,8.428246014,6.487695749,7.425742574,5.219206681,2.183406114
8356,,8.571428571,10.90047393,5.376344086,15.58441558,10.29411765
8357,,0,0,0,0,0
8358,,6.676136364,6.148867314,3.814262023,6.174698795,4.761904762
8359,,4.46985447,4.030710173,3.31299041,5.959183673,6.607929515
8360,,5.107252298,6.332703214,4.986400725,3.84985563,7.418111753
8361,,10.93990755,8.242612753,9.888357257,9.582689335,8.037094281
8362,,4.665314402,4.04494382,5.305039788,6.25,8.069164265
8363,,7.556675063,7.54491018,6.933019976,4.628330996,2.040816327
8364,,8.51800554,8.678955453,4.446381866,3.286770748,7.129963899
8365,,9.923664122,12.55411255,10.74856046,14.41947566,6.896551724
8366,,7.075471698,4.253214639,4.474505723,3.397027601,4.658385093
8367,,8.196721311,9.861111111,12.61261261,6.861313869,11.16666667
8368,,0.824742268,1.485148515,4.658385093,3.016591252,5.603448276
8369,,15.92039801,10.47619048,12.26575809,11.40625,7.738998483
8370,,2.295081967,2.203856749,2.689486553,1.972157773,2.421652422
8371,,0.820793434,2.619414484,1.545595054,1.499250375,8.379888268
8373,,1.121495327,1.054481547,1.343570058,1.313320826,0.169204738
8374,,1.25588697,7.201309329,3.669724771,4.474272931,2.772277228
8378,,5.516759777,8.998548621,8.575478384,11.46496815,15.1642797
8380,,2.859618718,6.487488415,6.566604128,14.9551346,11.53846154
8381,,6.64160401,3.53798127,6.282722513,7.215447154,5.34351145
8382,,1.65394402,0.957592339,6.342182891,14.24100156,13.74764595
8383,,2.228412256,4.516129032,3.484848485,1.724137931,1.243093923
8386,,1.851851852,2.030456853,1.498127341,1.149425287,0.617283951
8387,,11.96754564,9.193245779,4.93697479,0,0
8388,,9.166666667,10.31390135,11.26436782,12.58536585,19.78221416
8390,,4.959227825,4.325842697,2.919977823,3.369330454,2.914915966
8391,,3.614806246,3.75826819,4.916353704,5.835649067,5.178147268
8392,,0.681431005,3.825136612,5.846947549,6.896551724,7.275666936
8395,,10.97804391,2.910602911,2.272727273,1.201201201,2.843601896
8396,,7.87037037,7.727272727,5.12465374,1.963534362,5.092592593
8397,,13.77091377,10.89154412,14.48619285,12.2618466,14.48532837
8398,,19.53867028,17.36357193,15.58441558,12.46218996,9.754562618
8399,,8.033932136,10.0792752,10.82504389,10.80213904,9.764309764
8400,,13.92996109,17.03125,15.46474359,24.88188976,23.56792144
8401,,23.57446809,18.90639481,15.76728499,18.25168108,22.23168654
8402,,17.98501249,22.81144781,18.94736842,18.3795949,14.04081633
8403,,17.90697674,22.40837696,24.71420795,23.16258352,22.5264468
8404,,15.87412587,19.38291139,16.40502355,15.76086957,22.63195951
8407,,26.18618619,29.62298025,29.97750281,22.76570048,18.98305085
8408,,21.16182573,24.97868713,23.6036036,32.05233034,33.14049587
8410,,8.823529412,7.552870091,5.454545455,6.896551724,11.30434783
8411,,19.67606479,26.05872388,25.31785517,17.96798432,19.48130277
8412,,11.45605597,14.39688716,15.65140062,19.13996627,18.20639928
8413,,8.015478165,11.12947658,9.926854754,12.57208766,18.17718941
8414,,14.72222222,11.42061281,5.864197531,6.271777003,2.762430939
8415,,7.41301059,13.86861314,11.27819549,8.269230769,7.400379507
8416,,7.692307692,9.85915493,0,0,0
8417,,8.481262327,6.415929204,11,5.596107056,4.646017699
8418,,20.70422535,13.23907455,13.75739645,6.276747504,6.555423123
8419,,4.646086685,4.72361809,4.09556314,3.775834658,4.936367142
8420,,4.575892857,1.950162514,5.396825397,3.365810452,4.968944099
8421,,14.6201232,12.07052441,9.754969949,14.58953637,11.775445
8422,,1.278488049,1.3116802,3.426613364,4.636150235,4.671717172
8423,,6.232849863,6.398305085,3.684210526,2.670349908,5.162523901
8424,,4.163126593,5.239786856,3.902439024,9.295774648,10.2005231
8425,,2.989130435,0,4.377880184,2.816901408,3.84
8426,,17.58345087,17.6042677,15.32454856,15.98295152,13.23529412
8428,,13.03509449,12.81036344,12.31174699,9.431192661,10.25731406
8429,,8.812260536,12.64367816,14.19753086,13.58778626,15.10791367
8430,,8.388157895,8.482871126,10.26086957,8.856088561,10.67251462
8431,,5.118110236,3.089430894,0.953895072,1.045296167,0
8432,,18.0734856,10.92353525,11.79321486,19.52941176,19.06693712
8433,,4.991394148,4.847396768,1.964636542,1.652892562,0.967117988
8434,,14.82965932,9.224318658,9.64360587,8.469055375,12.79317697
8435,,19.5473251,17.08333333,17.24137931,10.83521445,17.34417344
8436,,6.651376147,8.437067773,7.929515419,5.420991926,2.516556291
8437,,8.009153318,4.777327935,4.943625325,6.13961312,5.704697987
8438,,14.49752883,8.02919708,7.180385289,3.826086957,6.886657102
8439,,0,0.584368152,2.157164869,10.20535159,9.570957096
9800,,0,0,0,0,0
9801,,0,0,0,0,0
9900,,0,0,0,0,0
