WARD,PRECINCT,LOCATION,ADD_NUM,STREET_DIR,STREET_NAME_1,STREET_NAME_2,STREET_NAME_3,STREET_NAME_4,STREET_NAME_5
37,9,AUSTIN Y M C A - SOUTH LOBBY,501,N,Central,Av,,,
37,10,LEWIS SCHOOL - GYM,1431,N,Leamington,Av,,,
37,11,SENIOR SUITES OF BELMONT - COMM,6045,W,Grand,Av,,,
37,12,WEST PARK ACADEMY-GYM,1425,N,Tripp,Av,,,
37,13,BRIAN PICCOLO SCHOOL - CLASS RM,1040,N,Keeler,Av,,,
37,14,BETHEL SMALL BUSINESS CTR - AMBE,1150,N,Lamon,Av,,,
37,15,JOHN HAY COMMUNITY ACADEMY - AUD,1018,N,Larmie,Av,,,
37,16,HERITAGE INTL CHRISTIAN CHURCH -,5320,W,North,Av,,,
37,17,HOWE SCHOOL-GYMNASIUM,720,N,Lorel,Av,,,
37,18,NEW GREATER TRUE LIGHT MBC - FEL,5401,W,Chicago,Av,,,
37,19,NORTHWEST MIDDLE SCHOOL - GYM ST,5252,W,Palmer,St,,,
37,20,RONALD E MCNAIR SCHOOL - MULTI P,4820,W,Walton,St,,,
37,21,WEST CHGO LIBRARY - COMM RM,4856,W,Chicago,Ave,,,
37,22,LEWIS SCHOOL - GYM,1431,N,Leamington,Av,,,
37,23,BETHEL DELIVERANCE CHURCH-FLLWSH,5330,W,Division,St,,,
37,24,HERITAGE INTL CHRISTIAN CHURCH -,5320,W,North,Av,,,
37,25,JOHN HAY COMMUNITY ACADEMY - AUD,1018,N,Larmie,Av,,,
37,26,ROCK OF SALVATION CHURCH - SANCT,5350,W,Bloomingdale,Av,,,
37,27,TRUE MACEDO BIBLE CHURCH - FELLO,4907,W,Chicago,Av,,,
37,28,BRIAN PICCOLO SCHOOL - CLASS RM,1040,N,Keeler,Av,,,
37,29,MILTON BRUNSON SCHOOL-GYMNASIUM,932,N,Central,Av,,,
37,30,AUGUSTA PLAY GROUND FIELDHOUSE -,4431,W,Augusta,Bv,,,
37,31,LEWIS SCHOOL - GYM,1431,N,Leamington,Av,,,
37,32,CHRIST LUTHERAN CH-FELLOWSHIP HA,1511,N,Long,Av,,,
37,33,BETHEL SMALL BUSINESS CTR - AMBE,1150,N,Lamon,Av,,,
37,34,HERITAGE INTL CHRISTIAN CHURCH -,5320,W,North,Av,,,
37,35,NEW GREATER TRUE LIGHT MBC - FEL,5401,W,Chicago,Av,,,
37,36,RONALD E MCNAIR SCHOOL - MULTI P,4820,W,Walton,St,,,
37,37,HOWE SCHOOL-GYMNASIUM,720,N,Lorel,Av,,,
37,38,NEW GENESIS AOG BAPT CHURCH -,1400,N,Laramie,Ave,,,
37,39,PRIETO MATH & SCIENCE ACDY-GYM,2231,N,Central,Av,,,
37,40,LAFOLLETTE PARK - ROTANDA,1333,N,Laramie,Av,,,
37,41,NEW GENESIS AOG BAPT CHURCH -,1400,N,Laramie,Ave,,,
37,42,WEST PARK ACADEMY-GYM,1425,N,Tripp,Av,,,
37,43,LAFOLLETTE PARK - ROTANDA,1333,N,Laramie,Av,,,
38,1,PORTAGE PARK SCHOOL- LOCKWOOD EN,5330,W,Berteau,Av,,,
38,2,ST. LADISLAUS SCHOOL- 1st FL,3330,N,Lockwood,Av,,,
38,3,CHGO FIRE STATION - 1st FL,3918,N,Harlem,Av,,,
38,4,IRVING BAPTIST CHURCH - BSMT,4401,W,IRVING,Pk,Rd,,
38,5,IRVING BAPTIST CHURCH - BSMT,4401,W,IRVING,Pk,Rd,,
38,6,CHOPIN PARK - 1st FL RM,3420,N,Long,Av,,,
38,7,BELDING SCHOOL - AUDITORIUM,4257,N,Tripp,Av,,,
38,8,UNITED IN FAITH LUTH. CHURCH,6525,W,Irving,Pk,Rd,,
38,9,IRVING BAPTIST CHURCH - BSMT,4401,W,IRVING,Pk,Rd,,
38,10,ST VIATOR SCHOOL - BASEMENT,4140,W,Addison,St,,,
38,11,NEW LIFE COMMUNITY CHURCH- 1st F,5700,W,Berteau,Av,,,
38,12,WRIGHT COLLEGE- 1st FL ATRIAM HA,4300,N,Narragansett,Av,,,
38,13,CHICAGO ACADEMY - STAGE AUDITORI,3400,N,Austin,Av,,,
38,14,MONTROSE BAPTIS CHURCH - 1st FL,4411,N,Melvina,Av,,,
38,15,SMYSER SCHOOL - AUDITORIUM,4310,N,Melvina,Av,,,
38,16,REINBERG SCHOOL - GYM,3425,N,Major,Av,,,
38,17,REINBERG SCHOOL - GYM,3425,N,Major,Av,,,
38,18,DUNHAM PARK - 1st FL,4638,N,Melvina,Av,,,
38,19,WRIGHT COLLEGE- 1st FL ATRIAM HA,4300,N,Narragansett,Av,,,
38,20,MT OLIVE EVANGELICAL CH- 1st FL,3850,N,Tripp,Av,,,
38,21,MERRIMAC PARK - 1st FL ROOM,6343,W,Irving,Pk,Rd,,
38,22,HUNGARIAN BAPTIST CHURCH - BSMT,5757,W,Windsor,Av,,,
38,23,CHGO FILAM SEVENTH DAY ADVENTIST,3920,N,Central,Av,,,
38,24,ST BARTHOLOMEW CHURCH- BASEMENT,4950,W,Addison,Av,,,
38,25,DUNHAM PARK - 1st FL,4638,N,Melvina,Av,,,
38,26,MERRIMAC PARK - 1st FL ROOM,6343,W,Irving,Pk,Rd,,
38,27,CHGO FIRE STATION - BAY AREA,5758,W,Grace,St,,,
38,28,THORP SCHOOL - AUDITORIUM,6024,W,Warwick,Av,,,
38,29,LIBERTY CHRISTIAN CHURCH,5447,W,Addison,Av,,,
38,30,GRAY SCHOOL - GYM,3730,N,Laramie,Av,,,
38,31,ST BARTHOLOMEW CHURCH- BASEMENT,4950,W,Addison,Av,,,
38,32,DUNHAM PARK - 1st FL,4638,N,Melvina,Av,,,
38,33,ST JOHN OF RILA ORTH CHURCH - BS,5944,W,Cullom,Av,,,
38,34,MIKE ANDERSON CHEVROLET- SHOW RM,5301,W,Irving,Park,Rd,,
38,35,MIKE ANDERSON CHEVROLET- SHOW RM,5301,W,Irving,Park,Rd,,
38,36,THORP SCHOOL - AUDITORIUM,6024,W,Warwick,Av,,,
38,37,ST. LADISLAUS SCHOOL- 1st FL,3330,N,Lockwood,Av,,,
38,38,BRIDGE SCHOOL - 1st FL AUDITORIU,3800,N,New,England,Av,,
38,39,CHOPIN PARK - 1st FL RM,3420,N,Long,Av,,,
38,40,ST JOHN OF RILA ORTH CHURCH - BS,5944,W,Cullom,Av,,,
38,41,PORTAGE PARK SCHOOL- LOCKWOOD EN,5330,W,Berteau,Av,,,
38,42,ST MARY ROMANIAN CH - BASEMENT,4225,N,Central,Av,,,
38,43,THORP SCHOOL - AUDITORIUM,6024,W,Warwick,Av,,,
38,44,MERRIMAC PARK - 1st FL ROOM,6343,W,Irving,Pk,Rd,,
38,45,ST JOHN OF RILA ORTH CHURCH - BS,5944,W,Cullom,Av,,,
39,1,SAUGANASH COMMUNITY CHURCH - BAS,4541,W,Peterson,Av,,,
39,2,"SENATE APARTMENTS - 1st FL , BD",5801,N,Pulaski,Rd,,,
39,3,SAUGANASH SCHOOL - GYM,6040,N,Kilpatrick,Av,,,
39,4,SAUGANASH PARK 1st FL RM,5861,N,Kostner,Av,,,
39,5,PALMER SCHOOL- GYM,5051,N,Kenneth,Av,,,
39,6,PALMER SCHOOL- GYM,5051,N,Kenneth,Av,,,
39,7,MAYFAIR LIBRARY - 1st FL BACK R,4400,W,Lawrence,Av,,,
39,8,SALVATION ARMY- 1st FL GYM,5020,N,Pulaski,Rd,,,
39,9,SOKOL COMMUNITY CTR - 1st FL,4855,N,Elston,Av,,,
39,10,EUGENE PARK - 1st FL,5100,N,Ridgeway,Av,,,
39,11,SOKOL COMMUNITY CTR - 1st FL,4855,N,Elston,Av,,,
39,12,VOLTA SCHOOL- GYM,4950,N,Avers,Ave,,,
39,13,INDEPENDENCE PARK - GYM,3945,N,Springfield,Av,,,
39,14,HIBBARD SCHOOL- AUDITORIUM,3244,W,Ainslie,St,,,
39,15,SAUGANASH SCHOOL - GYM,6040,N,Kilpatrick,Av,,,
39,16,NORTHEASTERN UNIV.- PUBLIC SEFTY,3701,W,Bryn,Mawr,Av,,
39,17,HOLLYWOOD PARK- FEILDHOUSE,3312,W,Thorndale,Av,,,
39,18,HOLLYWOOD PARK- FEILDHOUSE,3312,W,Thorndale,Av,,,
39,19,MAYFAIR LUTHERAN CHURCH- BASEMEN,4335,W,Lawrence,Av,,,
39,20,SAUGANASH COMMUNITY CHURCH - BAS,4541,W,Peterson,Av,,,
39,21,RALPH MARINE - SHOW ROOM,4133,W,Lawrence,Ave,,,
39,22,ALBANY PK COMMUNITY CTR - 1st FL,3401,W,Ainslie,St,,,
39,23,INDEPENDENCE PARK - GYM,3945,N,Springfield,Av,,,
39,24,JENSEN PARK- 1st FL,4650,N,Lawndale,Av,,,
39,25,IRVING PK LUTH CHURCH- 1st FL HA,4057,N,Harding,Av,,,
39,26,SAUGANASH PARK 1st FL RM,5861,N,Kostner,Av,,,
39,27,IRVING PK LUTH CHURCH- 1st FL HA,4057,N,Harding,Av,,,
39,28,CHGO LATUIAN COMM CTR- 1 st FL H,4146,N,Elston,Ave,,,
39,29,FAIRMONT CARE CTR- 1st FL RM,5061,N,Pulaski,Rd,,,
39,30,HAUGAN ACHOOL- GYM AUDITORIUM,4540,N,Hamlin,Av,,,
39,31,17TH DIST POLICE STATION - COMM,4650,N,Pulaski,Rd,,,
39,32,SOLOMUN SCHOOL- 1st FL GYM,6206,N,Hamlin,Av,,,
39,33,ALBANY PK LIBRARY- REC. RM 1st,5150,N,Kimball,Ave,,,
39,34,SALVATION ARMY- 1st FL RM,4056,N,Pulaski,Rd,,,
39,35,NORTHEASTERN UNIV.- PUBLIC SEFTY,3701,W,Bryn,Mawr,Av,,
39,36,SOLOMUN SCHOOL- 1st FL GYM,6206,N,Hamlin,Av,,,
39,37,SAUGANASH PARK 1st FL RM,5861,N,Kostner,Av,,,
39,38,GOMPERS PARK- BASEMENT,4222,W,Foster,Av,,,
39,39,BRYNFORD BIBLE CHURCH - 1st FL,5700,N,Pulaski,Rd,,,
39,40,SAUGANASH PARK 1st FL RM,5861,N,Kostner,Av,,,
39,41,MAYFAIR PLAZA CORP - 2ND FL,4001,W,Devon,Av,,,
39,42,SAUGANASH SCHOOL - GYM,6040,N,Kilpatrick,Av,,,
39,43,NORTH PK COVENANT CH- BASEMENT,5250,N,Christiana,Av,,,
40,1,20TH DIST POLICE STATION-COMMUNI,5400,N,Lincoln,Av,,,
40,2,MATHER SCHOOL-CORRIDOR,5835,N,Lincoln,Av,,,
40,3,URBANIMAL-FRONT OF STORE,1257,W,Devon,Av,,,
40,4,HAYT SCHOOL-1st FL FOYER,1530,W,Granville,Av,,,
40,5,ST DEMETRIOS ORTH CH-PANOUSIS RM,2728,W,Carmen,Av,,,
40,6,GROSS PARK-1st FL GAME RM,2708,W,Lawrence,Av,,,
40,7,SCHREIBER PARK-FIELD HOUSE,1552,W,Schreiber,Av,,,
40,8,ASSYRIAN NATIONAL COUNCIL/IL,2450,W,Peterson,Av,,,
40,9,G & A SR RESIDENCE AT RAVENSWOOD,1818,W,Peterson,Av,,,
40,10,GREEN BRIAR PARK-1st FL EAST RM,2650,W,Peterson,Av,,,
40,11,ST IGNATIUS CH-BSMT HOLY NAME RM,6559,N,Glenwood,Av,,,
40,12,SULLIVAN HIGH SCH-1st FL FOYER,6631,N,Bosworth,Av,,,
40,13,ST IGNATIUS CH-BSMT HOLY NAME RM,6559,N,Glenwood,Av,,,
40,14,BUDLONG SCHOOL-GAME RM,2701,W,Foster,Av,,,
40,15,NAPLETON NORTHWESTERN-SHOWROOM,5950,N,Western,Av,,,
40,16,CAROLINE HEDGER APTS-BLUE RM,6400,N,Sheridan,Rd,,,
40,17,RIVER PARK-1st FL AUDITORIUM,5100,N,Francisco,Av,,,
40,18,2035 GRANVILLE CONDO-SOCIAL RM,2035,W,Granville,Av,,,
40,19,ST PHILIP LUTERAN SCH-1st FL GYM,2500,W,Bryn,Mawr,Av,,
40,20,CONTINENTAL CARE CTR-,5336,N,Western,Av,,,
40,21,FIRE STATION-1st FL REAR STALL,2322,W,Foster,Av,,,
40,22,SCHNEIDER APTS-GOLD RM,1750,W,Peterson,Av,,,
40,23,LET THEM EAT CHOCOLATE-SITTING A,5306,N,Damen,Av,,,
40,24,BUDLONG WOODS LIBRARY-COMMUNITY,5630,N,Lincoln,Av,,,
40,25,KOREAN AMER CHAMBER/COMMERCE-FRN,5601,N,Spaulding,Av,,,
40,26,KILMER SCHOOL-AUDITORIUM,6700,N,Greenview,Av,,,
40,27,CENTRO ROMERO-1st FL RM 4,6216,N,Clark,St,,,
40,28,POLICE STATION 24th DIST.-AUDITO,6464,N,Clark,St,,,
40,29,MATHER SCHOOL-CORRIDOR,5835,N,Lincoln,Av,,,
40,30,JAMIESON SCHOOL-1st FL GYM,5650,N,Mozart,St,,,
40,31,EBENEZER LUTHERAN CH-1st FL DINI,1650,W,Foster,Av,,,
40,32,TEMPEL STEEL CO-1st FL TRAINING,5440,N,Wolcott,Av,,,
40,33,ST GREGORY HIGH SCH-BSMT CAFETER,1677,W,Bryn,Mawr,Av,,
40,34,RIVER PARK-1st FL AUDITORIUM,5100,N,Francisco,Av,,,
40,35,SCHNEIDER APTS-GOLD RM,1750,W,Peterson,Av,,,
40,36,PETERSON PLAZA APTS-COMMUNITY RM,5969,N,Ravenswood,Av,,,
40,37,PRESSURE INC-BILLARD RM,6318,N,Clark,St,,,
40,38,PETERSON SCHOOL-ASSEMBLY HALL,5510,N,Christiana,Av,,,
40,39,EMMERSON PARK-CLUB RM,1820,W,Granville,Av,,,
40,40,CHICAGO WARD YARD - LUNCH RM FL,5333,N,Western,Av,,,
40,41,EDGEWATER HSTRCL SOCIETY-EXHIBIT,5358,N,Ashland,Av,,,
41,1,ST JULIANA SCHOOL- 1st FL GYM,7400,W,Touhy,Av,,,
41,2,STOCK SCHOOL- GYM,7507,W,Birchwood,Av,,,
41,3,GARVY SCHOOL- GYM,5225,N,Oak,Park,Av,,
41,4,EBINGER SCHOOL- GYM,7350,W,Pratt,Av,,,
41,5,EDISON PK COMM. CHURCH- BASEMENT,6675,N,Oketo,Av,,,
41,6,WILDWOOD SCHOOL- GYM,6950,N,Hiawatha,Av,,,
41,7,OLYMPIA PARK- GYM,6566,N,Avondale,Av,,,
41,8,IMMACULATE CONCEPTION SCHOOL - B,7263,W,Talcott,Av,,,
41,9,CHICAGO WARD YARD- 1st FL RM,6453,W,Higgins,Ave,,,
41,10,WILDWOOD SCHOOL- GYM,6950,N,Hiawatha,Av,,,
41,11,EDISON PK COMM. CHURCH- BASEMENT,6675,N,Oketo,Av,,,
41,12,BEARD SCHOOL- GYM,6445,W,Strong,Av,,,
41,13,ST EUGENE CHURCH- 1st FL CTR,5220,N,Canfield,Av,,,
41,14,CHICAGO FIRE STATION- 1st FL,6424,N,Lehigh,Av,,,
41,15,EDISON PK COMM. CHURCH- BASEMENT,6675,N,Oketo,Av,,,
41,16,RODEN LIBRARY- 1st FL RM,6083,N,Northwest,Hwy,,,
41,17,NORWOOD CROSSING- CHAPLE,6016,N,Nina,Ave,,,
41,18,IMMACULATE CONCEPTION SCHOOL - B,7263,W,Talcott,Av,,,
41,19,EDGEBROOK SCHOOL- GYM,6525,N,Hiawatha,Av,,,
41,20,RESURRSCTION RTRMNT CTR- 1st FL,7262,W,Peterson,Ave,,,
41,21,ONAHAM SCHOOL- GYM,6600,N,Raven,St,,,
41,22,ONAHAM SCHOOL- GYM,6600,N,Raven,St,,,
41,23,JENSEN PARK- 1st FL LOBBY,6358,W,Devon,Av,,,
41,24,BEARD SCHOOL- GYM,6445,W,Strong,Av,,,
41,25,PAVILION APTS- 1st FL,5441,N,East,River,Rd,,
41,26,ST JOSEPH UKRANIAN CHURCH- BASEM,5000,N,Cumberland,Av,,,
41,27,ST JOSEPH UKRANIAN CHURCH- BASEM,5000,N,Cumberland,Av,,,
41,28,PAVILION APTS- 1st FL,5441,N,East,River,Rd,,
41,29,CHGO FIRE STATION- 1st FL BAY AR,5343,N,Cumberland,Av,,,
41,30,GARVY SCHOOL- GYM,5225,N,Oak,Park,Av,,
41,31,EDISON PARK ELEMENTRY - GYM,6220,N,Olcott,Av,,,
41,32,CHGO FIRE STATION- 1st FL BAY AR,5343,N,Cumberland,Av,,,
41,33,ST EUGENE CHURCH- 1st FL CTR,5220,N,Canfield,Av,,,
41,34,ORIOLE PARK FIELD HOUSE- 1st FL,5430,N,Olcott,Av,,,
41,35,ONAHAM SCHOOL- GYM,6600,N,Raven,St,,,
41,36,ORIOLE PK LIBRARY- COMMUNITY RM,7454,W,Balmoral,Av,,,
41,37,OLYMPIA PARK- GYM,6566,N,Avondale,Av,,,
41,38,GARVY SCHOOL- GYM,5225,N,Oak,Park,Av,,
41,39,WILDWOOD SCHOOL- GYM,6950,N,Hiawatha,Av,,,
41,40,STOCK SCHOOL- GYM,7507,W,Birchwood,Av,,,
41,41,IMMACULATE CONCEPTION SCHOOL - B,7263,W,Talcott,Av,,,
41,42,BROOKS PARK- 1st FL LOBBY,7100,N,Harlem,Av,,,
41,43,IMMACULATE CONCEPTION SCHOOL - B,7263,W,Talcott,Av,,,
41,44,EDGEBROOK SCHOOL- GYM,6525,N,Hiawatha,Av,,,
41,45,ORIOLE PK SCHOOL- GYM,5424,N,Oketo,Av,,,
41,46,NORWOODN LUTHERAN CH- 1st FL RM,5917,N,Nina,Av,,,
41,47,EDGEBROOK COMMUNITY CH - BSMT,6736,N,Loleta,Av,,,
41,48,ST JOSEPH UKRANIAN CHURCH- BASEM,5000,N,Cumberland,Av,,,
41,49,ST JULIANA SCHOOL- 1st FL GYM,7400,W,Touhy,Av,,,
41,50,GARVY SCHOOL- GYM,5225,N,Oak,Park,Av,,
41,51,JENSEN PARK- 1st FL LOBBY,6358,W,Devon,Av,,,
41,52,NORWOOD PARK- 1st FL RM,5801,N,Natoma,Ave,,,
41,53,BEARD SCHOOL- GYM,6445,W,Strong,Av,,,
41,54,WILDWOOD SCHOOL- GYM,6950,N,Hiawatha,Av,,,
41,55,ORIOLE PARK FIELD HOUSE- 1st FL,5430,N,Olcott,Av,,,
41,56,BROOKS PARK- 1st FL LOBBY,7100,N,Harlem,Av,,,
41,57,EDGEBROOK SCHOOL- GYM,6525,N,Hiawatha,Av,,,
42,1,100 BELLEVUE CONDO ASSOC-BIKE RM,100,E,Bellevue,Pl,,,
42,2,MC CLURG COURT CTR-1st FL DOCK C,333,E,Ontario,St,,,
42,3,HABITAT CO-1st FL WORKOUT RM,1130,N,Dearborn,St,,,
42,4,NEWBERRY PLZ CONDO ASSOC-INNER L,1030,N,State,St,,,
42,5,900/910 LAKESHORE CONDO ASSC-LOB,910,N,Lakeshore,Dr,,,
42,6,400 CONDO ASSOC-1st FL WEST LOBB,400,E,Randolph,St,,,
42,7,LAKESHORE DR SYNAGOGUE-LOBBY,70,E,Elm,St,,,
42,8,ST CHRYSOSTOM CH-1st FL HARDING,1424,N,Dearborn,St,,,
42,9,200 N DEARBORN-2nd FL CONCOURSE,200,N,Dearborn,St,,,
42,10,LATIN SCHOOL-1st FL LOGGIA RM,59,W,North,Av,,,
42,11,LAKE POINT TOWERS-GARAGE LOBBY,505,N,Lake,Shore,Dr,,
42,12,KINZIE PARK TOWER-5th FL HSPTLTY,501,N,Clinton,St,,,
42,13,155 HARBOR CONDO ASSOC-LL CONCOU,155,N,Harbor,Dr,,,
42,14,ASSUMPTION CHURCH-BSMT HALL,323,W,Illinois,St,,,
42,15,REEZAS RESTAURANT-PARTY RM,432,W,Ontario,St,,,
42,16,ST CHRYSOSTOM CH-1st FL HARDING,1424,N,Dearborn,St,,,
42,17,LAWSON Y M C A-LOUNGE,30,W,Chicago,Av,,,
42,18,I B E W LOCAL #134-AUDITORIUM,600,W,Washington,St,,,
42,19,ACCESS LIVING-4th FL EVENT RM,115,W,Chicago,Av,,,
42,20,WARREN PAVILLION-9th FL ACTIVITY,66,W,Oak,St,,,
42,21,I B E W LOCAL #134-AUDITORIUM,600,W,Washington,St,,,
42,22,55 EAST ERIE CONDO-LOADING DOCK,55,E,Erie,St,,,
42,23,40 CEDAR CONDO ASSOC-HOSPITALITY,40,E,Cedar,St,,,
42,24,1000 CONDO ASSOC-SERVICE AREA,1000,N,Lakeshore,Plz,,,
42,25,200 DELAWARE CONDO-1st FL FITNES,200,E,Delaware,Pl,,,
42,26,LASALLE DIVISION APTS-SOCIAL RM,116,W,Elm,St,,,
42,27,MARINA TOWERS CONDO-20th FL MEET,300,N,State,St,,,
42,28,SANDBURG VILLAGE HOMEOWNERS-HOSP,1460,N,Sandburg,Ter,,,
42,29,THE DRAKE HOTEL-1st FL ARCADE,140,E,Walton,Pl,,,
42,30,STATE TOWER-1st FL LOBBY,1230,N,State,Pkwy,,,
42,31,RIVER EAST PLAZA,445,E,Illinois,St,,,
42,32,CHGO SINAI CONG-1st FL SOC HALL,15,W,Delaware,Pl,,,
42,33,JAMES/KILMER CONDO ASSOC-INNER L,1560,N,Sandburg,Terr,,,
42,34,1st ST PAULS EVAN LUTH CH-FELLOW,1301,N,Lasalle,St,,,
42,35,200 DELAWARE CONDO-1st FL FITNES,200,E,Delaware,Pl,,,
42,36,LASALLE DIVISION APTS-SOCIAL RM,116,W,Elm,St,,,
42,37,LAKE SHORE PK-1st FL EAST & WEST,808,N,Lake,Shore,Dr,,
42,38,LAKE SHORE PK-1st FL EAST & WEST,808,N,Lake,Shore,Dr,,
42,39,MORNINGSIDE NORTH APTS-CMTY RM,170,W,Oak,St,,,
42,40,NORTHWESTERN HOSPITAL-WORCESTER,244,E,Pearson,St,,,
42,41,RESIDENCE AT RIVER EAST-LOBBY,512,N,Mc,Clurg,Ct,,
42,42,FOURTH PRESBYTERIAN CH-LOGGIA RM,880,N,Michigan,Av,,,
42,43,175 DELAWARE PL CONDO-44TH FL CL,175,E,Delaware,Pl,,,
42,44,303 E WACKER-L L CONCORD OFFICE,303,E,Wacker,Dr,,,
42,45,CHGO SINAI CONG-1st FL SOC HALL,15,W,Delaware,Pl,,,
42,46,400 N LASALLE CONDO-1st INNER LO,400,N,Lasalle,St,,,
42,47,SENECA HOTEL-LOBBY,200,E,Chestnut,St,,,
42,48,MAGUIRE HALL-1st FL LOBBY,1,E,Pearson,St,,,
42,49,JENKINS HALL- 1st FL COMMUNITY R,171,W,Oak,St,,,
42,50,THE BUCKINGHAM-1st FL PARTY RM,360,E,Randolph,St,,,
42,51,PARKSHORE CONDO ASSOC-1st FL CLU,195,N,Harbor,Dr,,,
42,52,NORTH HARBOR TOWER-1st FL PARTY,175,N,Harbor,Dr,,,
42,53,535 CONDO ASSOC-1st FL LOBBY,535,N,Michigan,Av,,,
42,54,RIVER EAST PLAZA,445,E,Illinois,St,,,
42,55,RIVER PLAZA ASSOC-3rd FL HOSPITA,405,N,Wabash,Av,,,
42,56,ONE SUPERIOR PL-1st FL LOBBY,1,W,Superior,St,,,
42,57,ACCESS LIVING-4th FL EVENT RM,115,W,Chicago,Av,,,
42,58,MILLENNIUM CENTRE CONDO-14th FL,33,W,Ontario,St,,,
42,59,REEZAS RESTAURANT-PARTY RM,432,W,Ontario,St,,,
42,60,ELEVEN-ELEVEN APTS-1st FL INNER,1111,N,Dearborn,St,,,
42,61,I B E W LOCAL #134-AUDITORIUM,600,W,Washington,St,,,
42,62,CHGO FIRE STATION-1ST FL STALL,202,E,Chicago,Av,,,
42,63,680 LAKESHORE-EAST LOBBY,680,N,Lake,Shore,Dr,,
42,64,ONTERIE CTR-1st FL CORRIDOR,448,E,Ontario,St,,,
42,65,541 FAIRBANKS-1st FL NORTH LOBBY,541,N,Fairbanks,Ct,,,
42,66,LAKESHORE PLZ-4th FL HOSPITALITY,445,E,Ohio,St,,,
42,67,KINGSBURY PLAZA-1st FL LOBBY,520,N,Kingsbury,Av,,,
43,1,NORTH ORCHARD PL-COMMUNITY RM,1600,N,Orchard,St,,,
43,2,LINCOLN PK BR LI-AUDITORIUM,1150,W,Fullerton,Av,,,
43,3,NEWBERRY SCHOOL-GYM,700,W,Willow,St,,,
43,4,AMERICANA TOWERS-LOBBY,1640,N,Wells,St,,,
43,5,NEWBERRY SCHOOL-GYM,700,W,Willow,St,,,
43,6,LAKEVIEW NURSING HM-LOWER DINING,735,W,Diversey,Pkwy,,,
43,7,DICKENS & BURLING APTS-LOUNGE RM,2111,N,Halsted,St,,,
43,8,MARGARET DAY BLAKE APTS-LUNCH RM,2140,N,Clark,St,,,
43,9,ST TERESA OF AVILA-LOBBY,1950,N,Kenmore,Av,,,
43,10,ST TERESA OF AVILA-LOBBY,1950,N,Kenmore,Av,,,
43,11,LINCOLN PK ANNEX SCH-NORTH CORRI,2021,N,Burling,Av,,,
43,12,2650 LAKEVIEW CONDO-LOBBY,2650,N,Lakeview,Av,,,
43,13,COMMONWEALTH APTS-1st FL DAY RM,2757,N,Pine,Grove,Av,,
43,14,2400 LAKEVIEW CONDO-LOBBY,2400,N,Lakeview,Av,,,
43,15,CHGO FIRE STATION-1st FL STALL,605,W,Armitage,Av,,,
43,16,LASALLE SCHOOL-GYM,1731,N,Sedgwick,St,,,
43,17,FRANCIS PARKER SCH-GYM,2233,N,Clark,St,,,
43,18,1400 L S D-LOBBY,1400,N,Lakeshore,Dr,,,
43,19,NORTH ORCHARD PL-COMMUNITY RM,1600,N,Orchard,St,,,
43,20,CENACLE CONVENT-LL CONFERENCE RM,513,W,Fullerton,Pkwy,,,
43,21,DEPAUL ATHLTC TRAINING CTR-GYM L,2323,N,Sheffield,Av,,,
43,22,ST GEORGE GREEK OTHODOX CH-HALL,2701,N,Sheffield,Av,,,
43,23,LASALLE SCHOOL-GYM,1731,N,Sedgwick,St,,,
43,24,LINCOLN PK TOWER CONDO-LOBBY,1960,N,Lincoln,Pk,West,,
43,25,LASALLE SCHOOL-GYM,1731,N,Sedgwick,St,,,
43,26,1660 CONDOMINIUM ASSOC-LOBBY,1660,N,Lasalle,St,,,
43,27,BASIL LEAF CAFE-1st PARTY RM,2465,N,Clark,St,,,
43,28,ST CHRYSOSTOM CH-1st FL HARDING,1424,N,Dearborn,St,,,
43,29,ALCOTT SCHOOL-AUDITORIUM,2625,N,Orchard,St,,,
43,30,FRANKLIN FINE ARTS CTR-ACTIVITY,225,W,Evergreen,Av,,,
43,31,LINCOLN PK BR LI-AUDITORIUM,1150,W,Fullerton,Av,,,
43,32,BELDEN STRATFORD APTS-LOBBY,2300,N,Lincoln,Pk,West,,
43,33,ALCOTT SCHOOL-AUDITORIUM,2625,N,Orchard,St,,,
43,34,CHURCH OF OUR SAVIOUR-2nd FL PAR,530,W,Fullerton,Av,,,
43,35,ST CHRYSOSTOM CH-1st FL HARDING,1424,N,Dearborn,St,,,
43,36,DRAPER & KRAMER-LOADING DOCK,1360,N,Lake,Shore,Dr,,
43,37,MARCELLOS RESTAURANT-PATIO RM,645,W,North,Av,,,
43,38,CHURCH OF OUR SAVIOUR-2nd FL PAR,530,W,Fullerton,Av,,,
43,39,ST CHRYSOSTOM CH-1st FL HARDING,1424,N,Dearborn,St,,,
43,40,LAKEVIEW CONDO ASSOC-1st FL LOBB,2626,N,Lakeview,Av,,,
43,41,LINCOLN PK ANNEX SCH-NORTH CORRI,2021,N,Burling,Av,,,
43,42,OLD TOWN TRIANGLE ASSOC-SOUTH RM,1763,N,North,Park,Av,,
43,43,MARGARET DAY BLAKE APTS-LUNCH RM,2140,N,Clark,St,,,
43,44,NORTH CMTY BANK-1st FL CONFERENC,2337,N,Clark,Av,,,
43,45,SUNRISE ASTED LIVING/LINCOLN PK-,2710,N,Clark,St,,,
43,46,CHICAGO HISTORY MUSEUM-GUILD RM,1601,N,Clark,St,,,
