GEO.id,GEO.id2,GEO.display-label,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,,,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - U.S. citizen, born in the United States","Margin of Error; Total: - U.S. citizen, born in the United States","Estimate; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate; Total: - U.S. citizen, born abroad of American parent(s)","Margin of Error; Total: - U.S. citizen, born abroad of American parent(s)",Estimate; Total: - U.S. citizen by naturalization,Margin of Error; Total: - U.S. citizen by naturalization,Estimate; Total: - Not a U.S. citizen,Margin of Error; Total: - Not a U.S. citizen
1400000US17031817400,17031817400,"Census Tract 8174, Cook County, Illinois",8174,18.37930193,4097,360,2959,290,9,15,83,96,293,134,753,274
1400000US17031817500,17031817500,"Census Tract 8175, Cook County, Illinois",8175,8.485772358,3936,368,3513,315,0,11,31,37,58,42,334,245
1400000US17031817600,17031817600,"Census Tract 8176, Cook County, Illinois",8176,4.335190119,4129,382,3825,352,2,4,0,11,123,53,179,125
1400000US17031817700,17031817700,"Census Tract 8177, Cook County, Illinois",8177,3.845418022,5227,367,4914,387,0,15,0,15,112,87,201,101
1400000US17031817900,17031817900,"Census Tract 8179, Cook County, Illinois",8179,2.501786991,5596,251,5276,261,0,15,46,55,134,83,140,133
1400000US17031818000,17031818000,"Census Tract 8180, Cook County, Illinois",8180,2.460335709,4349,268,3878,275,9,16,1,2,354,103,107,71
1400000US17031818100,17031818100,"Census Tract 8181, Cook County, Illinois",8181,4.989939638,2485,214,2000,250,0,11,44,30,317,90,124,68
1400000US17031818200,17031818200,"Census Tract 8182, Cook County, Illinois",8182,7.587287377,4468,245,3756,269,0,11,35,36,338,126,339,120
1400000US17031818300,17031818300,"Census Tract 8183, Cook County, Illinois",8183,12.80676093,6153,286,4868,436,93,72,6,13,398,186,788,419
1400000US17031818401,17031818401,"Census Tract 8184.01, Cook County, Illinois",8184.01,1.500721501,3465,273,2983,273,0,11,18,29,412,124,52,50
1400000US17031818402,17031818402,"Census Tract 8184.02, Cook County, Illinois",8184.02,5.377681069,3217,268,2744,275,0,11,37,46,263,99,173,109
1400000US17031818500,17031818500,"Census Tract 8185, Cook County, Illinois",8185,1.7824991,5554,326,4873,407,13,29,108,89,461,218,99,86
1400000US17031818600,17031818600,"Census Tract 8186, Cook County, Illinois",8186,6.910907577,4804,269,4098,347,0,11,38,42,336,147,332,212
1400000US17031818700,17031818700,"Census Tract 8187, Cook County, Illinois",8187,2.229562345,3633,179,3380,187,0,11,15,19,157,77,81,68
1400000US17031818800,17031818800,"Census Tract 8188, Cook County, Illinois",8188,0.539762504,5558,177,5337,208,0,15,0,15,191,83,30,33
1400000US17031818900,17031818900,"Census Tract 8189, Cook County, Illinois",8189,4.660840616,4806,295,4173,314,0,11,9,13,400,141,224,131
1400000US17031819000,17031819000,"Census Tract 8190, Cook County, Illinois",8190,0.793825799,4535,260,4386,259,0,11,35,38,78,54,36,27
1400000US17031819100,17031819100,"Census Tract 8191, Cook County, Illinois",8191,9.953343701,4501,303,3510,369,38,45,21,34,484,142,448,218
1400000US17031819200,17031819200,"Census Tract 8192, Cook County, Illinois",8192,6.452658885,6168,306,5080,429,54,57,23,38,613,239,398,186
1400000US17031819300,17031819300,"Census Tract 8193, Cook County, Illinois",8193,0.946585531,2958,289,2740,284,0,11,6,11,184,99,28,37
1400000US17031819400,17031819400,"Census Tract 8194, Cook County, Illinois",8194,3.925268919,5299,292,4541,401,17,34,30,35,503,241,208,134
1400000US17031819500,17031819500,"Census Tract 8195, Cook County, Illinois",8195,3.392085135,3007,223,2646,219,0,11,15,17,244,103,102,79
1400000US17031819600,17031819600,"Census Tract 8196, Cook County, Illinois",8196,2.00468628,3841,194,3618,201,0,11,27,18,119,63,77,53
1400000US17031819700,17031819700,"Census Tract 8197, Cook County, Illinois",8197,1.357921207,5965,211,5545,232,0,15,82,70,257,113,81,57
1400000US17031819801,17031819801,"Census Tract 8198.01, Cook County, Illinois",8198.01,0,5429,235,5275,257,8,12,8,13,138,60,0,15
1400000US17031819802,17031819802,"Census Tract 8198.02, Cook County, Illinois",8198.02,0.417298938,2636,131,2497,126,0,11,14,13,114,45,11,9
1400000US17031819900,17031819900,"Census Tract 8199, Cook County, Illinois",8199,0.578871201,3455,169,3273,160,9,15,83,60,70,46,20,31
1400000US17031820000,17031820000,"Census Tract 8200, Cook County, Illinois",8200,6.151062867,2211,257,1885,248,38,37,4,7,148,60,136,76
1400000US17031820101,17031820101,"Census Tract 8201.01, Cook County, Illinois",8201.01,1.738886552,7131,463,6299,505,2,5,136,123,570,213,124,78
1400000US17031820103,17031820103,"Census Tract 8201.03, Cook County, Illinois",8201.03,4.497540408,4269,301,3726,332,10,16,43,44,298,87,192,152
1400000US17031820104,17031820104,"Census Tract 8201.04, Cook County, Illinois",8201.04,2.001906578,4196,276,3720,304,48,65,17,26,327,126,84,70
1400000US17031820201,17031820201,"Census Tract 8202.01, Cook County, Illinois",8202.01,4.236551124,8049,408,6558,409,0,15,28,33,1122,300,341,276
1400000US17031820202,17031820202,"Census Tract 8202.02, Cook County, Illinois",8202.02,19.43225051,3417,300,2489,288,1,4,44,47,219,82,664,168
1400000US17031820300,17031820300,"Census Tract 8203, Cook County, Illinois",8203,21.80871577,5186,378,3464,395,0,15,0,15,591,152,1131,209
1400000US17031820400,17031820400,"Census Tract 8204, Cook County, Illinois",8204,24.34115956,6261,378,3903,368,93,118,71,78,670,184,1524,323
1400000US17031820501,17031820501,"Census Tract 8205.01, Cook County, Illinois",8205.01,9.35850264,6251,354,4385,350,0,15,58,67,1223,294,585,217
1400000US17031820502,17031820502,"Census Tract 8205.02, Cook County, Illinois",8205.02,15.96752368,5173,358,3402,444,8,16,131,84,806,215,826,260
1400000US17031820603,17031820603,"Census Tract 8206.03, Cook County, Illinois",8206.03,9.58774584,5288,504,4100,506,0,15,0,15,681,225,507,188
1400000US17031820604,17031820604,"Census Tract 8206.04, Cook County, Illinois",8206.04,14.80126798,4101,376,3081,466,0,11,87,86,326,183,607,270
1400000US17031820605,17031820605,"Census Tract 8206.05, Cook County, Illinois",8206.05,7.231208373,4204,415,3639,480,0,11,5,8,256,105,304,207
1400000US17031820606,17031820606,"Census Tract 8206.06, Cook County, Illinois",8206.06,7.753124203,3921,316,2940,384,0,11,54,53,623,190,304,154
1400000US17031820700,17031820700,"Census Tract 8207, Cook County, Illinois",8207,6.114050558,6804,34,5313,307,0,15,76,84,999,287,416,256
1400000US17031820800,17031820800,"Census Tract 8208, Cook County, Illinois",8208,19.00787026,4193,238,2706,289,10,12,12,13,668,153,797,270
1400000US17031820901,17031820901,"Census Tract 8209.01, Cook County, Illinois",8209.01,17.16862038,5545,402,3538,441,0,15,116,94,939,211,952,344
1400000US17031820902,17031820902,"Census Tract 8209.02, Cook County, Illinois",8209.02,15.05527638,4975,440,3018,337,59,57,13,20,1136,266,749,234
1400000US17031821001,17031821001,"Census Tract 8210.01, Cook County, Illinois",8210.01,11.98282592,5124,417,3399,352,13,23,141,93,957,208,614,218
1400000US17031821002,17031821002,"Census Tract 8210.02, Cook County, Illinois",8210.02,7.672955975,5565,373,4215,373,41,36,133,112,749,195,427,124
1400000US17031821101,17031821101,"Census Tract 8211.01, Cook County, Illinois",8211.01,17.82367973,4696,302,2990,327,53,48,140,115,676,170,837,288
1400000US17031821102,17031821102,"Census Tract 8211.02, Cook County, Illinois",8211.02,10.90953072,4134,278,3222,322,0,11,43,59,418,144,451,236
1400000US17031821200,17031821200,"Census Tract 8212, Cook County, Illinois",8212,9.776399543,6127,545,5108,529,0,15,44,48,376,116,599,292
1400000US17031821300,17031821300,"Census Tract 8213, Cook County, Illinois",8213,12.90950947,5647,507,4098,517,0,15,64,62,756,239,729,257
1400000US17031821401,17031821401,"Census Tract 8214.01, Cook County, Illinois",8214.01,2.268481452,3747,405,3580,400,0,11,17,26,65,53,85,71
1400000US17031821402,17031821402,"Census Tract 8214.02, Cook County, Illinois",8214.02,0.597099801,3517,392,3476,387,0,11,0,11,20,22,21,24
1400000US17031821500,17031821500,"Census Tract 8215, Cook County, Illinois",8215,1.345532831,1858,250,1800,236,0,11,10,16,23,19,25,29
1400000US17031821600,17031821600,"Census Tract 8216, Cook County, Illinois",8216,1.789354473,4415,251,4199,260,0,11,7,11,130,87,79,59
1400000US17031821700,17031821700,"Census Tract 8217, Cook County, Illinois",8217,0.761523046,4990,267,4702,258,0,11,19,23,231,100,38,59
1400000US17031821800,17031821800,"Census Tract 8218, Cook County, Illinois",8218,2.141925871,5369,349,5092,330,35,53,0,15,127,74,115,78
1400000US17031821900,17031821900,"Census Tract 8219, Cook County, Illinois",8219,3.798449612,5160,269,4842,300,0,15,0,15,122,79,196,158
1400000US17031822000,17031822000,"Census Tract 8220, Cook County, Illinois",8220,2.869605142,4356,27,4095,148,86,52,0,11,50,56,125,154
1400000US17031822101,17031822101,"Census Tract 8221.01, Cook County, Illinois",8221.01,1.831336197,4423,325,4103,301,0,11,0,11,239,105,81,64
1400000US17031822102,17031822102,"Census Tract 8221.02, Cook County, Illinois",8221.02,5.843321918,4672,619,3865,481,12,22,0,11,522,195,273,184
1400000US17031822200,17031822200,"Census Tract 8222, Cook County, Illinois",8222,4.019138756,4180,340,3561,315,80,59,103,87,268,90,168,127
1400000US17031822301,17031822301,"Census Tract 8223.01, Cook County, Illinois",8223.01,3.226639133,3874,356,3162,326,9,17,16,20,562,169,125,69
1400000US17031822302,17031822302,"Census Tract 8223.02, Cook County, Illinois",8223.02,4.879635654,4611,370,3704,361,7,12,19,23,656,164,225,132
1400000US17031822400,17031822400,"Census Tract 8224, Cook County, Illinois",8224,10.47960137,6422,574,4278,504,75,117,84,78,1312,268,673,306
1400000US17031822500,17031822500,"Census Tract 8225, Cook County, Illinois",8225,3.675651593,4489,284,3905,339,0,11,62,68,357,142,165,85
1400000US17031822601,17031822601,"Census Tract 8226.01, Cook County, Illinois",8226.01,4.074774207,4761,319,4088,297,0,11,39,38,440,121,194,105
1400000US17031822602,17031822602,"Census Tract 8226.02, Cook County, Illinois",8226.02,5.161290323,7440,468,6157,416,66,83,65,64,768,243,384,229
1400000US17031822701,17031822701,"Census Tract 8227.01, Cook County, Illinois",8227.01,6.830985915,4260,393,3630,399,19,33,0,11,320,117,291,135
1400000US17031822702,17031822702,"Census Tract 8227.02, Cook County, Illinois",8227.02,8.132343847,3234,263,2696,262,0,11,41,33,234,105,263,147
1400000US17031822801,17031822801,"Census Tract 8228.01, Cook County, Illinois",8228.01,8.565928778,3117,283,2539,234,0,11,24,33,287,119,267,96
1400000US17031822802,17031822802,"Census Tract 8228.02, Cook County, Illinois",8228.02,1.613376357,3409,275,3219,286,10,16,0,11,125,58,55,50
1400000US17031822900,17031822900,"Census Tract 8229, Cook County, Illinois",8229,6.636726547,2004,217,1694,203,0,11,30,24,147,62,133,94
1400000US17031823001,17031823001,"Census Tract 8230.01, Cook County, Illinois",8230.01,9.950407935,6251,438,4912,508,6,14,100,110,611,208,622,276
1400000US17031823002,17031823002,"Census Tract 8230.02, Cook County, Illinois",8230.02,6.801439095,5837,557,4845,577,11,20,22,33,562,220,397,171
1400000US17031823101,17031823101,"Census Tract 8231.01, Cook County, Illinois",8231.01,12.52658443,4702,246,3404,326,38,37,52,57,619,184,589,182
1400000US17031823102,17031823102,"Census Tract 8231.02, Cook County, Illinois",8231.02,5.059610352,3439,246,3104,272,0,11,8,13,153,114,174,114
1400000US17031823200,17031823200,"Census Tract 8232, Cook County, Illinois",8232,6.013267708,4673,366,3921,283,0,11,7,12,464,184,281,149
1400000US17031823302,17031823302,"Census Tract 8233.02, Cook County, Illinois",8233.02,6.737867127,6367,643,5502,559,112,125,0,15,324,178,429,299
1400000US17031823303,17031823303,"Census Tract 8233.03, Cook County, Illinois",8233.03,7.880085653,4670,478,3993,484,0,11,0,11,309,123,368,228
1400000US17031823304,17031823304,"Census Tract 8233.04, Cook County, Illinois",8233.04,8.025785657,6205,449,5515,435,0,15,38,46,154,99,498,212
1400000US17031823400,17031823400,"Census Tract 8234, Cook County, Illinois",8234,8.096451676,5101,388,4251,443,0,15,14,16,423,200,413,126
1400000US17031823500,17031823500,"Census Tract 8235, Cook County, Illinois",8235,10.94120181,4643,376,3773,383,27,43,20,23,315,147,508,249
1400000US17031823602,17031823602,"Census Tract 8236.02, Cook County, Illinois",8236.02,2.135174185,6229,305,5752,304,0,15,37,34,307,144,133,83
1400000US17031823603,17031823603,"Census Tract 8236.03, Cook County, Illinois",8236.03,12.79714739,2524,418,1940,374,0,11,0,11,261,132,323,110
1400000US17031823604,17031823604,"Census Tract 8236.04, Cook County, Illinois",8236.04,1.171428571,3500,274,3221,282,0,11,26,27,212,75,41,42
1400000US17031823605,17031823605,"Census Tract 8236.05, Cook County, Illinois",8236.05,0.847457627,4130,281,3789,279,0,11,19,21,287,122,35,35
1400000US17031823702,17031823702,"Census Tract 8237.02, Cook County, Illinois",8237.02,11.99882938,6834,467,4822,470,0,15,15,26,1177,318,820,343
1400000US17031823703,17031823703,"Census Tract 8237.03, Cook County, Illinois",8237.03,14.50959906,7657,526,4938,586,18,31,203,179,1387,297,1111,279
1400000US17031823704,17031823704,"Census Tract 8237.04, Cook County, Illinois",8237.04,9.082285985,4217,301,3081,315,0,11,47,42,706,157,383,210
1400000US17031823705,17031823705,"Census Tract 8237.05, Cook County, Illinois",8237.05,8.950874271,4804,345,3611,354,62,98,51,40,650,187,430,168
1400000US17031823801,17031823801,"Census Tract 8238.01, Cook County, Illinois",8238.01,2.464985994,5355,375,4782,391,0,15,0,15,441,175,132,96
1400000US17031823803,17031823803,"Census Tract 8238.03, Cook County, Illinois",8238.03,11.5390269,6803,402,4727,482,0,15,11,16,1280,263,785,429
1400000US17031823805,17031823805,"Census Tract 8238.05, Cook County, Illinois",8238.05,11.4498645,2952,246,2123,279,0,11,0,11,491,141,338,183
1400000US17031823806,17031823806,"Census Tract 8238.06, Cook County, Illinois",8238.06,11.84026808,3581,192,2847,301,17,28,14,24,279,118,424,307
1400000US17031823901,17031823901,"Census Tract 8239.01, Cook County, Illinois",8239.01,2.511001812,3863,349,3433,319,0,11,0,11,333,111,97,49
1400000US17031823903,17031823903,"Census Tract 8239.03, Cook County, Illinois",8239.03,0.211999152,4717,305,4491,313,0,11,5,13,211,110,10,24
1400000US17031823904,17031823904,"Census Tract 8239.04, Cook County, Illinois",8239.04,3.811121764,4172,291,3689,342,28,38,18,20,278,134,159,115
1400000US17031824003,17031824003,"Census Tract 8240.03, Cook County, Illinois",8240.03,2.617470829,6342,412,5472,533,0,15,66,88,638,234,166,109
1400000US17031824004,17031824004,"Census Tract 8240.04, Cook County, Illinois",8240.04,1.475742483,5421,501,4405,480,0,15,193,210,743,298,80,72
1400000US17031824005,17031824005,"Census Tract 8240.05, Cook County, Illinois",8240.05,5.624556423,5636,351,4869,388,53,76,7,11,390,161,317,149
1400000US17031824006,17031824006,"Census Tract 8240.06, Cook County, Illinois",8240.06,1.696129957,4186,376,3616,383,0,11,18,20,481,186,71,67
1400000US17031824105,17031824105,"Census Tract 8241.05, Cook County, Illinois",8241.05,3.610553927,6481,278,5497,314,0,15,29,31,721,210,234,135
1400000US17031824106,17031824106,"Census Tract 8241.06, Cook County, Illinois",8241.06,3.281826884,7313,367,6439,352,1,3,32,53,601,263,240,161
1400000US17031824107,17031824107,"Census Tract 8241.07, Cook County, Illinois",8241.07,3.195230087,6541,388,5563,509,0,15,78,56,691,262,209,233
1400000US17031824108,17031824108,"Census Tract 8241.08, Cook County, Illinois",8241.08,2.965322877,8161,398,6938,377,0,15,65,91,916,274,242,134
1400000US17031824113,17031824113,"Census Tract 8241.13, Cook County, Illinois",8241.13,4.035616832,6963,522,5767,573,0,15,47,49,868,278,281,184
1400000US17031824114,17031824114,"Census Tract 8241.14, Cook County, Illinois",8241.14,2.431247509,5018,328,4433,312,0,15,38,31,425,159,122,91
1400000US17031824115,17031824115,"Census Tract 8241.15, Cook County, Illinois",8241.15,4.574986465,3694,350,3230,337,6,13,38,36,251,110,169,97
1400000US17031824116,17031824116,"Census Tract 8241.16, Cook County, Illinois",8241.16,11.21458292,5047,410,4086,374,0,15,91,81,304,114,566,309
1400000US17031824117,17031824117,"Census Tract 8241.17, Cook County, Illinois",8241.17,3.702958342,9938,366,8515,488,20,32,125,89,910,333,368,151
1400000US17031824119,17031824119,"Census Tract 8241.19, Cook County, Illinois",8241.19,7.007476961,5751,403,4845,543,0,15,30,36,473,368,403,212
1400000US17031824120,17031824120,"Census Tract 8241.20, Cook County, Illinois",8241.2,3.880700138,8684,395,7616,377,7,14,171,128,553,224,337,271
1400000US17031824121,17031824121,"Census Tract 8241.21, Cook County, Illinois",8241.21,1.41025641,3120,126,2848,169,0,11,5,10,223,104,44,62
1400000US17031824122,17031824122,"Census Tract 8241.22, Cook County, Illinois",8241.22,0.427490957,6082,239,5699,236,15,26,0,15,342,147,26,32
1400000US17031824123,17031824123,"Census Tract 8241.23, Cook County, Illinois",8241.23,3.143301064,8367,402,7222,466,0,15,62,70,820,279,263,174
1400000US17031824300,17031824300,"Census Tract 8243, Cook County, Illinois",8243,1.081530782,4808,310,4691,316,0,11,0,11,65,52,52,51
1400000US17031824400,17031824400,"Census Tract 8244, Cook County, Illinois",8244,1.147396293,2266,253,2119,232,27,31,0,11,94,62,26,34
1400000US17031824503,17031824503,"Census Tract 8245.03, Cook County, Illinois",8245.03,2.875258036,6782,397,6084,389,0,15,61,50,442,198,195,148
1400000US17031824505,17031824505,"Census Tract 8245.05, Cook County, Illinois",8245.05,3.683396598,7113,578,6426,601,0,15,16,26,409,161,262,180
1400000US17031824506,17031824506,"Census Tract 8245.06, Cook County, Illinois",8245.06,3.953700091,7689,421,6650,488,0,15,73,106,662,233,304,163
1400000US17031824507,17031824507,"Census Tract 8245.07, Cook County, Illinois",8245.07,5.815569972,4316,309,3806,312,0,11,0,11,259,152,251,154
1400000US17031824601,17031824601,"Census Tract 8246.01, Cook County, Illinois",8246.01,0.859071385,4889,365,4505,356,0,11,0,11,342,267,42,34
1400000US17031824602,17031824602,"Census Tract 8246.02, Cook County, Illinois",8246.02,1.445177505,6366,502,5934,518,0,15,0,15,340,220,92,66
1400000US17031824701,17031824701,"Census Tract 8247.01, Cook County, Illinois",8247.01,4.858299595,4199,416,3857,452,0,11,21,25,117,78,204,116
1400000US17031824702,17031824702,"Census Tract 8247.02, Cook County, Illinois",8247.02,6.664258624,5537,382,4759,374,5,10,5,10,399,148,369,132
1400000US17031824800,17031824800,"Census Tract 8248, Cook County, Illinois",8248,14.70263642,8155,495,6004,654,0,15,62,98,890,423,1199,501
1400000US17031824900,17031824900,"Census Tract 8249, Cook County, Illinois",8249,2.482495226,3142,403,3030,371,0,11,9,17,25,30,78,92
1400000US17031825000,17031825000,"Census Tract 8250, Cook County, Illinois",8250,5.593854639,5077,330,4595,359,22,43,17,24,159,116,284,183
1400000US17031825200,17031825200,"Census Tract 8252, Cook County, Illinois",8252,3.65914787,1995,170,1728,197,0,11,19,30,175,91,73,65
1400000US17031825302,17031825302,"Census Tract 8253.02, Cook County, Illinois",8253.02,8.006932409,5770,603,4960,665,0,15,26,33,322,180,462,408
1400000US17031825303,17031825303,"Census Tract 8253.03, Cook County, Illinois",8253.03,3.379674017,4172,289,3967,257,14,21,0,11,50,57,141,146
1400000US17031825304,17031825304,"Census Tract 8253.04, Cook County, Illinois",8253.04,3.97383087,4127,246,3744,253,7,10,63,49,149,85,164,139
1400000US17031825400,17031825400,"Census Tract 8254, Cook County, Illinois",8254,1.625072548,5169,359,4741,374,0,15,0,15,344,208,84,62
1400000US17031825501,17031825501,"Census Tract 8255.01, Cook County, Illinois",8255.01,0.431111909,5567,613,5503,611,0,15,0,15,40,33,24,26
1400000US17031825503,17031825503,"Census Tract 8255.03, Cook County, Illinois",8255.03,0.891467384,7067,572,6597,630,0,15,113,110,294,166,63,58
1400000US17031825504,17031825504,"Census Tract 8255.04, Cook County, Illinois",8255.04,0,3800,440,3707,443,8,16,0,11,85,86,0,11
1400000US17031825505,17031825505,"Census Tract 8255.05, Cook County, Illinois",8255.05,1.825293351,5369,624,5197,638,0,15,11,17,63,70,98,97
1400000US17031825600,17031825600,"Census Tract 8256, Cook County, Illinois",8256,2.154174826,5617,403,5351,413,0,15,0,15,145,108,121,94
1400000US17031825700,17031825700,"Census Tract 8257, Cook County, Illinois",8257,5.303030303,4224,21,3652,204,47,40,0,11,301,150,224,106
1400000US17031825801,17031825801,"Census Tract 8258.01, Cook County, Illinois",8258.01,4.591532499,3354,429,3109,383,0,11,17,27,74,60,154,225
1400000US17031825802,17031825802,"Census Tract 8258.02, Cook County, Illinois",8258.02,3.970613958,5717,658,5292,652,0,15,0,15,198,102,227,130
1400000US17031825803,17031825803,"Census Tract 8258.03, Cook County, Illinois",8258.03,4.397081413,5208,496,4653,511,21,36,0,15,305,118,229,131
1400000US17031825900,17031825900,"Census Tract 8259, Cook County, Illinois",8259,6.162162162,3700,500,3296,511,25,30,0,11,151,90,228,129
1400000US17031826000,17031826000,"Census Tract 8260, Cook County, Illinois",8260,9.358204236,3163,401,2769,368,0,11,14,20,84,95,296,202
1400000US17031826100,17031826100,"Census Tract 8261, Cook County, Illinois",8261,4.373650108,7408,791,6709,818,0,15,16,33,359,178,324,186
1400000US17031826201,17031826201,"Census Tract 8262.01, Cook County, Illinois",8262.01,0.587920898,3742,369,3530,401,1,2,53,58,136,88,22,23
1400000US17031826202,17031826202,"Census Tract 8262.02, Cook County, Illinois",8262.02,5.418975069,5776,659,5250,623,0,15,9,16,204,165,313,331
1400000US17031826301,17031826301,"Census Tract 8263.01, Cook County, Illinois",8263.01,3.203014602,4246,300,4076,314,0,11,0,11,34,29,136,207
1400000US17031826303,17031826303,"Census Tract 8263.03, Cook County, Illinois",8263.03,2.218027371,4238,359,4001,405,0,11,29,43,114,83,94,93
1400000US17031826304,17031826304,"Census Tract 8263.04, Cook County, Illinois",8263.04,1.405688133,3059,293,2964,293,0,11,16,25,36,42,43,49
1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois",8264.01,1.077005924,3714,386,3598,375,0,11,0,11,76,59,40,46
1400000US17031826402,17031826402,"Census Tract 8264.02, Cook County, Illinois",8264.02,1.795501796,5291,403,5130,414,0,15,16,25,50,41,95,90
1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois",8265,0.434131737,6680,517,6434,504,0,15,122,164,95,65,29,32
1400000US17031826600,17031826600,"Census Tract 8266, Cook County, Illinois",8266,0.534134535,5991,448,5891,447,9,14,0,15,59,49,32,53
1400000US17031826700,17031826700,"Census Tract 8267, Cook County, Illinois",8267,0.364613318,5211,457,5103,458,46,46,14,20,29,42,19,28
1400000US17031826800,17031826800,"Census Tract 8268, Cook County, Illinois",8268,20.42239876,5161,353,3808,363,0,15,10,15,289,178,1054,362
1400000US17031826901,17031826901,"Census Tract 8269.01, Cook County, Illinois",8269.01,0,1667,281,1661,283,0,11,6,17,0,11,0,11
1400000US17031826902,17031826902,"Census Tract 8269.02, Cook County, Illinois",8269.02,1.006404392,1093,200,1040,196,8,11,23,34,11,15,11,13
1400000US17031827000,17031827000,"Census Tract 8270, Cook County, Illinois",8270,3.290587951,4133,667,3967,629,15,22,0,11,15,20,136,132
1400000US17031827100,17031827100,"Census Tract 8271, Cook County, Illinois",8271,0.773014758,2846,295,2773,293,21,32,0,11,30,39,22,24
1400000US17031827200,17031827200,"Census Tract 8272, Cook County, Illinois",8272,6.568461724,4141,338,3709,350,0,11,0,11,160,69,272,126
1400000US17031827300,17031827300,"Census Tract 8273, Cook County, Illinois",8273,1.738305942,3164,549,3052,541,0,11,19,29,38,42,55,57
1400000US17031827400,17031827400,"Census Tract 8274, Cook County, Illinois",8274,1.633522727,4224,642,4083,613,0,11,7,14,65,76,69,94
1400000US17031827500,17031827500,"Census Tract 8275, Cook County, Illinois",8275,12.74855975,5381,636,4413,545,0,15,41,65,241,131,686,336
1400000US17031827600,17031827600,"Census Tract 8276, Cook County, Illinois",8276,0.720504353,3331,252,3293,267,0,11,0,11,14,23,24,40
1400000US17031827700,17031827700,"Census Tract 8277, Cook County, Illinois",8277,0.962861073,2908,22,2836,50,0,11,12,20,32,28,28,20
1400000US17031827801,17031827801,"Census Tract 8278.01, Cook County, Illinois",8278.01,5.309000415,4822,532,4428,536,9,16,27,31,102,59,256,117
1400000US17031827802,17031827802,"Census Tract 8278.02, Cook County, Illinois",8278.02,1.554260339,3603,333,3409,325,0,11,16,27,122,100,56,64
1400000US17031827804,17031827804,"Census Tract 8278.04, Cook County, Illinois",8278.04,2.175324675,3080,276,2844,294,10,15,52,48,107,64,67,55
1400000US17031827805,17031827805,"Census Tract 8278.05, Cook County, Illinois",8278.05,0.23364486,2996,366,2899,369,0,11,10,15,80,62,7,12
1400000US17031827901,17031827901,"Census Tract 8279.01, Cook County, Illinois",8279.01,0.272904483,2565,282,2424,277,0,11,6,11,128,94,7,11
1400000US17031827902,17031827902,"Census Tract 8279.02, Cook County, Illinois",8279.02,3.690607735,4525,308,4165,324,0,11,51,49,142,67,167,104
1400000US17031828000,17031828000,"Census Tract 8280, Cook County, Illinois",8280,3.572737266,5458,396,4812,431,9,14,40,51,402,175,195,131
1400000US17031828100,17031828100,"Census Tract 8281, Cook County, Illinois",8281,5.295539442,4551,345,4139,451,21,33,0,11,150,103,241,216
1400000US17031828201,17031828201,"Census Tract 8282.01, Cook County, Illinois",8282.01,1.374733349,4219,315,3893,324,1,4,9,14,258,138,58,48
1400000US17031828202,17031828202,"Census Tract 8282.02, Cook County, Illinois",8282.02,6.463793869,4502,412,4020,420,0,11,12,19,179,81,291,157
1400000US17031828300,17031828300,"Census Tract 8283, Cook County, Illinois",8283,1.595273264,3385,249,3267,253,0,11,8,11,56,45,54,55
1400000US17031828401,17031828401,"Census Tract 8284.01, Cook County, Illinois",8284.01,1.373249107,3641,229,3425,231,0,11,23,29,143,62,50,50
1400000US17031828402,17031828402,"Census Tract 8284.02, Cook County, Illinois",8284.02,2.057926829,3936,292,3679,312,0,11,0,11,176,83,81,84
1400000US17031828503,17031828503,"Census Tract 8285.03, Cook County, Illinois",8285.03,0.622718488,4657,445,4575,463,7,16,25,41,21,23,29,40
1400000US17031828504,17031828504,"Census Tract 8285.04, Cook County, Illinois",8285.04,0.991735537,6050,439,5764,403,12,19,54,82,160,87,60,78
1400000US17031828505,17031828505,"Census Tract 8285.05, Cook County, Illinois",8285.05,3.191017876,6769,475,5774,513,31,44,69,62,679,414,216,166
1400000US17031828506,17031828506,"Census Tract 8285.06, Cook County, Illinois",8285.06,2.343115648,8621,479,7993,528,0,15,34,38,392,178,202,144
1400000US17031828601,17031828601,"Census Tract 8286.01, Cook County, Illinois",8286.01,2.231486023,4078,222,3855,215,7,17,0,11,125,78,91,45
1400000US17031828602,17031828602,"Census Tract 8286.02, Cook County, Illinois",8286.02,1.302583814,4683,217,4395,245,0,11,18,27,209,85,61,38
1400000US17031828701,17031828701,"Census Tract 8287.01, Cook County, Illinois",8287.01,3.237410072,3614,355,3359,396,12,21,0,11,126,107,117,150
1400000US17031828702,17031828702,"Census Tract 8287.02, Cook County, Illinois",8287.02,2.384945034,5367,352,5167,365,0,15,0,15,72,52,128,94
1400000US17031828801,17031828801,"Census Tract 8288.01, Cook County, Illinois",8288.01,2.006980803,5730,499,5406,545,5,8,5,10,199,83,115,90
