tract,percent_hispanic_2016,percent_hispanic_2015,percent_hispanic_2014,percent_hispanic_2013,percent_hispanic_2012,percent_hispanic_2011
8223.01,,0.1473928756,0.1381403253,0.1396618986,0.0994708995,0.0953678474
8223.02,,0.1433528519,0.1567328918,0.1435294118,0.1762720039,0.1679113467
8224,,0.1382746808,0.1316853933,0.1131526566,0.1490797546,0.1647039581
8225,,0.1666295389,0.1297468354,0.1501871834,0.1501933820,0.1703752182
8226.01,,0.1571098509,0.1365532382,0.1294512878,0.1171046565,0.1240382374
8226.02,,0.1100806452,0.0874346989,0.1271125235,0.0823346304,0.0782350180
8227.01,,0.2666666667,0.2205882353,0.1612590799,0.1794810187,0.1942857143
8227.02,,0.1153370439,0.1188087774,0.1115054718,0.0910425844,0.1115013169
8228.01,,0.1697144690,0.1894615606,0.2470713525,0.2197227308,0.2233035245
8228.02,,0.1519507187,0.1634023503,0.1510565391,0.1638655462,0.1561297416
8229,,0.1756487026,0.2284701114,0.3046426708,0.2848297214,0.1814946619
8230.01,,0.1375779875,0.1649192877,0.2030230708,0.1649292049,0.1440823328
8230.02,,0.1286619839,0.1596360629,0.1473464807,0.1177993528,0.1330721003
8231.01,,0.1159081242,0.1121729238,0.1244207600,0.1218251292,0.1155895298
8231.02,,0.1075894155,0.0416442773,0.0467141726,0.0880290834,0.1054145959
8232,,0.1891718382,0.0836739084,0.0902119072,0.1569041675,0.1061555474
8233.02,,0.3436469295,0.2983638114,0.2568940493,0.2358957440,0.1791867677
8233.03,,0.2423982869,0.1950021358,0.1639672066,0.1824034335,0.1655297863
8233.04,,0.2860596293,0.2588582677,0.2185774059,0.2197597699,0.2317052271
8234,,0.5089198196,0.5546998420,0.5123003884,0.5255070682,0.5411911185
8235,,0.4708162826,0.4959150327,0.4866803279,0.4940778342,0.4955403443
8236.02,,0.0478407449,0.0471391417,0.0744437173,0.0938549362,0.0851698426
8236.03,,0.5467511886,0.4878355705,0.5097706032,0.5067774377,0.4548786074
8236.04,,0.0088571429,0.0064120435,0.0159040179,0.0175824176,0.0267737617
8236.05,,0.0745762712,0.0618556701,0.0687470671,0.0623306233,0.0735195531
8237.02,,0.0888206029,0.0932055749,0.0888138579,0.0880313536,0.0708696294
8237.03,,0.1302076531,0.1321823577,0.0946657664,0.0899699228,0.1109782031
8237.04,,0.1472610861,0.1370909959,0.1464456167,0.1378645457,0.1447628458
8237.05,,0.1640299750,0.1470406269,0.1311064718,0.1005692600,0.0913061564
8238.01,,0.0793650794,0.0261401557,0.0150375940,0.0178476763,0.0137036360
8238.03,,0.0824636190,0.0861503352,0.0844066868,0.0620562340,0.0720815226
8238.05,,0.0779132791,0.0517598344,0.0430216802,0.0216942149,0.0267343486
8238.06,,0.0946662943,0.1004195804,0.1024390244,0.1469042056,0.0504625736
8239.01,,0.0450427129,0.0327187743,0.0000000000,0.0143769968,0.0352228949
8239.03,,0.0761076956,0.0988335101,0.0233789149,0.0227576975,0.0364695727
8239.04,,0.0551294343,0.0551124003,0.0620447124,0.0621440951,0.0458445697
8240.03,,0.0589719331,0.0576675258,0.0321170338,0.0267279537,0.0428394406
8240.04,,0.0547869397,0.0575631015,0.0631405564,0.0822956145,0.1192380952
8240.05,,0.0819730305,0.0908274996,0.0995094604,0.1113680840,0.0915517851
8240.06,,0.0914954611,0.0909968622,0.0612691466,0.0648171501,0.0839211871
8241.05,,0.0458262614,0.0453195812,0.0410744963,0.0538922156,0.0583369613
8241.06,,0.0750717900,0.0677017765,0.1195953437,0.1206578761,0.1133860491
8241.07,,0.1091576212,0.0976273236,0.0725552050,0.0571986188,0.0544805001
8241.08,,0.0887146183,0.0827693909,0.0816768603,0.0947491552,0.0725859571
8241.13,,0.0876059170,0.1258721742,0.1483417986,0.0864217000,0.0805137845
8241.14,,0.0538062973,0.0708358632,0.0676120016,0.0517853414,0.0651408451
8241.15,,0.0963724959,0.0724597446,0.0429061785,0.0060258250,0.0803236059
8241.16,,0.1349316426,0.1372589249,0.1128142244,0.0794462194,0.1384583159
8241.17,,0.0565506138,0.0643529293,0.0582395087,0.0588844044,0.0643951570
8241.19,,0.0459050600,0.0388333333,0.0711354309,0.0314662273,0.0453079925
8241.2,,0.0404191617,0.0267069206,0.0295066851,0.0346517326,0.0350834745
8241.21,,0.0301282051,0.0236578708,0.0183033120,0.0023008341,0.0042398546
8241.22,,0.0641236435,0.0607407407,0.0603031817,0.0476594301,0.0421880013
8241.23,,0.1387594120,0.1445275959,0.0939944638,0.0775203352,0.0911964981
8243,,0.0403494176,0.0548618219,0.0414691943,0.0574172056,0.0453837164
8244,,0.1743159753,0.1364226938,0.1637931034,0.1280276817,0.1110615522
8245.03,,0.0508699499,0.0469554680,0.0664258794,0.0883884804,0.0901626646
8245.05,,0.1114860115,0.1270772239,0.1181036873,0.1155698234,0.0928760671
8245.06,,0.0489010274,0.0509229790,0.0827746261,0.0800403989,0.0741790084
8245.07,,0.1137627433,0.1420543942,0.1441088310,0.1727748691,0.2018991635
8246.01,,0.1413376969,0.1500520291,0.1246636771,0.1487108656,0.1329172446
8246.02,,0.1328934967,0.1618894414,0.1767691848,0.1733821734,0.1587301587
8247.01,,0.2683972374,0.2266396556,0.2132564841,0.2429567643,0.2119635891
8247.02,,0.2783095539,0.2706194690,0.2946876622,0.2800808898,0.3953894516
8248,,0.5716738197,0.4969064192,0.5336285635,0.4560820172,0.4845942228
8249,,0.1098026735,0.1360435339,0.1006966434,0.1461402475,0.1540396102
8250,,0.1223163285,0.1086559903,0.2072017703,0.1825618516,0.1914460285
8252,,0.1909774436,0.1987110634,0.2252351965,0.2727272727,0.2650103520
8253.02,,0.1734835355,0.1656888889,0.2026311293,0.1531623932,0.1371495719
8253.03,,0.1174496644,0.1669960474,0.1588265048,0.1209908735,0.2402379105
8253.04,,0.1209110734,0.0759042282,0.0708955224,0.0870098039,0.0738076206
8254,,0.1201392919,0.1160333642,0.1254423213,0.1118649677,0.1029975601
8255.01,,0.0874797916,0.0877162327,0.0819284701,0.0820071452,0.0249110320
8255.03,,0.0370737229,0.0795564796,0.0912014031,0.1109431681,0.1163033741
8255.04,,0.0144736842,0.0097883598,0.0295295295,0.0251770260,0.0261848651
8255.05,,0.0247718383,0.0211680212,0.0295418006,0.0197535693,0.0269398596
8256,,0.1021897810,0.1152886671,0.0902215019,0.1055607917,0.0964976286
8257,,0.2514204545,0.2160946746,0.2242813020,0.2093631179,0.2077767176
8258.01,,0.0149075730,0.0094466937,0.0211853044,0.0247173284,0.0181051587
8258.02,,0.1096729054,0.1304929308,0.0905254273,0.1014396456,0.1081660495
8258.03,,0.1401689708,0.1528054119,0.1362641735,0.1831294504,0.1032410779
8259,,0.2105405405,0.2684659091,0.2525962126,0.3118099699,0.2428206765
8260,,0.2409105280,0.3006347374,0.3369594057,0.2967334614,0.2897868807
8261,,0.1960043197,0.1823644494,0.2383306674,0.2235918016,0.2303379300
8262.01,,0.0205772314,0.0335952316,0.0218708827,0.0170454545,0.0023235550
8262.02,,0.1127077562,0.1226367743,0.1557749569,0.1538701137,0.1093483453
8263.01,,0.1111634480,0.0852340936,0.1236479843,0.0304270008,0.0146705147
8263.03,,0.0035394054,0.0044600939,0.0107201119,0.0137814313,0.0139629348
8263.04,,0.0385746976,0.0433516661,0.0751001335,0.0299553856,0.0107559008
8264.01,,0.0751211632,0.0666666667,0.0580912863,0.0142857143,0.0065212503
8264.02,,0.0659610660,0.0668202765,0.0652385589,0.0499790882,0.0490003920
8265,,0.0396706587,0.0171587571,0.0161061108,0.0063962559,0.0029176904
8266,,0.0208646303,0.0187520743,0.0170205299,0.0176062299,0.0309347680
8267,,0.0059489541,0.0034588778,0.0027193619,0.0022598870,0.0000000000
8268,,0.4931214881,0.4764002517,0.4566439181,0.4455281179,0.3947315905
8269.01,,0.0383923215,0.0728309056,0.0480708412,0.0257126887,0.0312500000
8269.02,,0.0164684355,0.0174311927,0.0019379845,0.0000000000,0.0000000000
8270,,0.0796031938,0.0907630522,0.0415931434,0.0350454789,0.0041017227
8271,,0.0340829234,0.0208333333,0.0087463557,0.0000000000,0.0280857354
8272,,0.2439024390,0.2341801386,0.2168731012,0.2103164715,0.2013356419
8273,,0.0809102402,0.0582701062,0.0960753532,0.0925058548,0.0794406427
8274,,0.1006155303,0.0389638659,0.0857012957,0.1116822430,0.1141380930
8275,,0.3577401970,0.4211997019,0.3506791321,0.3597789267,0.3537619216
8276,,0.0072050435,0.0036671368,0.0040911748,0.0000000000,0.0000000000
8277,,0.0856258597,0.0729274166,0.0758928571,0.0705679862,0.0503942407
8278.01,,0.0889672335,0.0978535354,0.1030155839,0.0803048066,0.0548732171
8278.02,,0.0141548709,0.0113825652,0.0187021819,0.0226714013,0.0325581395
8278.04,,0.0068181818,0.0064745872,0.0058319039,0.0172694689,0.0135617416
8278.05,,0.0246995995,0.0080853816,0.0169210352,0.0202161032,0.0175846052
8279.01,,0.0327485380,0.0329804560,0.0198541329,0.0301155116,0.0135478408
8279.02,,0.1761325967,0.2080144079,0.2308885442,0.1940497336,0.1040205704
8280,,0.2482594357,0.2067325979,0.1979124849,0.1784257749,0.2235872236
8281,,0.1470006592,0.1419831224,0.0983364919,0.0699487179,0.0609551739
8282.01,,0.1232519554,0.0820512821,0.0702018033,0.1021285745,0.0948697068
8282.02,,0.1095068858,0.0789820097,0.0907235201,0.1238896681,0.1028909629
8283,,0.0824224520,0.1260729614,0.1279005525,0.1246983105,0.1282500730
8284.01,,0.1224938204,0.1051344743,0.0628430296,0.0628980892,0.0633010725
8284.02,,0.1689532520,0.1521518987,0.1520864756,0.1120496894,0.0970149254
8285.03,,0.1114451364,0.0761346999,0.0753676471,0.0848064444,0.0779520295
8285.04,,0.1004958678,0.1066189014,0.1224489796,0.1039864292,0.0969845151
8285.05,,0.1143448072,0.1168310727,0.1279628443,0.1328867425,0.1295483061
8285.06,,0.1114719870,0.1075443147,0.1104224770,0.1398134407,0.1488490483
8286.01,,0.1029916626,0.0820601281,0.1246200608,0.1101161665,0.1042688911
8286.02,,0.0405722827,0.0370449679,0.0617696160,0.0650087260,0.0688616312
8287.01,,0.0813503044,0.0874028857,0.0387772431,0.0453916413,0.0756143667
8287.02,,0.0851499907,0.0731005372,0.0455243949,0.0448818898,0.0567791473
8288.01,,0.1293193717,0.1582958765,0.1305118110,0.1206717810,0.1344470963
8288.02,,0.2199646643,0.2209727298,0.2098569157,0.2193236715,0.2118805591
8289,,0.4245478802,0.4235832856,0.4171292625,0.4212128901,0.4423605901
8290,,0.0091463415,0.0087778528,0.0071335927,0.1135718342,0.1058290889
8291,,0.7187075753,0.7142103876,0.7435699588,0.7588383838,0.7275615568
8292,,0.4935636856,0.4610125346,0.4743316385,0.4205623024,0.4380574827
8293.01,,0.1641791045,0.1046824543,0.1770833333,0.1867219917,0.1920716113
8293.02,,0.2969422424,0.2987143937,0.2745050110,0.2382453375,0.2228079911
8294.01,,0.0507841673,0.0680051813,0.0834964123,0.0772251309,0.0636588381
8294.02,,0.0407738095,0.0434136188,0.0449101796,0.0699404762,0.0433353258
8295,,0.3624096386,0.3543572460,0.3871590635,0.3668941980,0.3594930539
8296,,0.1587743733,0.1771278344,0.1840311587,0.1536885246,0.2447405330
8297,,0.0452796015,0.0179942418,0.0133630290,0.0094021215,0.0280660377
8298,,0.0419432710,0.0394314535,0.0247299602,0.0139367601,0.0094295144
8299.01,,0.0947809776,0.0940236427,0.0639340610,0.0536779324,0.0397188441
8299.02,,0.0210444271,0.0219538968,0.0000000000,0.0000000000,0.0072180451
8300.01,,0.0722433460,0.0888201502,0.0118740320,0.0139742873,0.0134192163
8300.03,,0.0150713908,0.0286720322,0.0550584141,0.0383043326,0.0077191235
8300.04,,0.0372195565,0.0229319077,0.0174927114,0.0145836600,0.0196807686
8300.05,,0.0082586126,0.0095419847,0.0134324778,0.0037603409,0.0033020066
8300.06,,0.0742530756,0.0561201944,0.0352167183,0.0339912281,0.0300151976
8300.07,,0.0306395229,0.0657174151,0.0589310187,0.0636927481,0.0775760434
8300.08,,0.0289210234,0.0224156692,0.0172487223,0.0196950445,0.0191096178
8301,,0.1307420495,0.1424682396,0.1235498840,0.1133871898,0.0656370656
8302.01,,0.0123732600,0.0033517681,0.0256544503,0.0737822350,0.0725246620
8302.02,,0.0827624007,0.0242214533,0.0140927775,0.0179260894,0.0163028461
8303,,0.0303802847,0.0508117225,0.0306999591,0.0393534786,0.0437710438
8304,,0.0553256371,0.0892406515,0.0489461358,0.0596430126,0.0907891844
8305,,0.9861016177,0.9737575476,0.9619228939,0.9278933092,0.9224989266
8306,,0.3980540541,0.4658014009,0.4423864301,0.4360872954,0.4309631302
8307,,0.1214873687,0.1423757372,0.1318464145,0.1089263421,0.1329256518
8308,,0.0975898854,0.0856000000,0.0743108270,0.0847529813,0.0847533632
8309,,0.4097017371,0.3992329149,0.3631559079,0.4380610413,0.3933852140
8310,,0.0923817863,0.0687876182,0.0667209113,0.0775095299,0.0655877342
8311,,0.6086292029,0.5598586942,0.5961463856,0.6128817176,0.5933352160
8312,,0.9047039740,0.9188758222,0.8841354724,0.9081739861,0.8678714859
8313,,0.4287081340,0.6459369818,0.6397718011,0.4688473520,0.4409620991
8314,,0.1832979476,0.1582164689,0.0623028391,0.1054172767,0.1378809869
8315,,0.5323354984,0.5265646732,0.6013782136,0.5764579414,0.5849430411
8316,,0.6727424516,0.6463449870,0.5711790393,0.5810951180,0.6254185471
8317,,0.5985113835,0.5525291829,0.5723298783,0.4124271845,0.4367909238
8318,,0.2889204994,0.3053624628,0.2372881356,0.2374473599,0.2385630949
8319,,0.0302126072,0.0427644139,0.0307872175,0.0234348845,0.0227658852
8320,,0.1058648111,0.1439706557,0.1310824230,0.1038901602,0.1396780303
8321,,0.0593112245,0.0605781058,0.0581717452,0.0781671159,0.1160689071
8322,,0.1646007495,0.1729678639,0.1734594066,0.1737588652,0.2367104440
8323,,0.1446765155,0.1432911392,0.2113748321,0.2207387628,0.2530918728
8324,,0.3783608682,0.4534986714,0.4732713539,0.4430136986,0.5209410548
8325,,0.0938807531,0.0998940117,0.1102165464,0.1035653650,0.0938047925
8326,,0.0669856459,0.0609458801,0.0590302178,0.0461538462,0.0157286803
8329,,0.1216991963,0.1448657861,0.0908350305,0.1068556109,0.1096169519
8330,,0.0404145078,0.0227601156,0.0149960537,0.0272762197,0.0260837619
8331,,0.0842718961,0.0694350816,0.0513144946,0.0359864522,0.0449521002
8333,,0.0952923311,0.1441441441,0.1455668284,0.1322773973,0.1115839243
8339,,0.4780106864,0.5168125288,0.5473469388,0.6729014599,0.6353663888
8340,,0.0156709109,0.0129977876,0.0361067504,0.0085151676,0.0084514722
8342,,0.0237714286,0.0239646347,0.0126076907,0.0136654177,0.0078691240
8343,,0.0103540414,0.0068943905,0.0001577038,0.0001683502,0.0001540832
8344,,0.0093545370,0.0128663331,0.0119198580,0.0124001102,0.0179020979
8345,,0.0125000000,0.0467050544,0.0345892526,0.0410036720,0.0489236791
8346,,0.0131715771,0.0126245847,0.0000000000,0.0000000000,0.0000000000
8347,,0.0617042116,0.0620117188,0.0193069307,0.0035353535,0.0035413900
8348,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020629190
8349,,0.0090283749,0.0078534031,0.0068906115,0.0058846607,0.0091463415
8350,,0.3493568043,0.3333333333,0.3682828636,0.3170355121,0.2526975287
8351,,0.8408236347,0.8428442844,0.8148215586,0.7905468026,0.7840826686
8352,,0.6350606395,0.5921966863,0.5579423403,0.5009230769,0.4747774481
8355,,0.1016005567,0.1167608286,0.1275080906,0.0750945435,0.0700960995
8356,,0.0058823529,0.0052631579,0.0063846768,0.0177073625,0.0129870130
8357,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8358,,0.0264741276,0.0217835262,0.0201528839,0.0187590188,0.0000000000
8359,,0.0181092695,0.0114047288,0.0397824843,0.0405291303,0.0409051349
8360,,0.0040290089,0.0202778821,0.0176824680,0.0197224251,0.0228405316
8361,,0.0251740761,0.0725586470,0.0487804878,0.0333127699,0.0289459312
8362,,0.0296127563,0.0188679245,0.0220146765,0.0341074020,0.0161943320
8363,,0.0326838466,0.0284270373,0.0190234623,0.0149724192,0.0243328100
8364,,0.0502269289,0.0218136491,0.0388567759,0.0620855937,0.0516188149
8365,,0.0273363001,0.0315533981,0.0321992710,0.0000000000,0.0000000000
8366,,0.5270219903,0.5626545754,0.5641476274,0.5553982301,0.5855446927
8367,,0.2087511395,0.2424942263,0.2126895451,0.1964555053,0.1801086502
8368,,0.0242424242,0.0340557276,0.0148090413,0.0057856273,0.0053637278
8369,,0.0760000000,0.0695428203,0.0358637179,0.0291201983,0.0261096606
8370,,0.0392156863,0.0463980464,0.0508982036,0.0389663659,0.0391322841
8371,,0.0816633267,0.0814853017,0.0651859005,0.0160723255,0.0553359684
8373,,0.0523854069,0.0556070436,0.0314496314,0.0368098160,0.0319675822
8374,,0.0140640155,0.0073746313,0.0055000000,0.0044843049,0.0174825175
8378,,0.0901497696,0.0968402575,0.1046342174,0.0533063428,0.0533428165
8380,,0.0884562842,0.0740999650,0.1046869654,0.0522117476,0.0765230312
8381,,0.0808351178,0.0538922156,0.1053763441,0.0918422474,0.0829853862
8382,,0.1874047740,0.1881028939,0.1852279284,0.1085545723,0.0879186603
8383,,0.0821823204,0.1527224436,0.2001450326,0.2154076290,0.3105998357
8386,,0.0276564774,0.0149572650,0.0281848929,0.0404255319,0.0328663793
8387,,0.0555320946,0.0617460642,0.0602094241,0.0166868198,0.0147094876
8388,,0.4019858156,0.4294554455,0.3794419971,0.4405970149,0.5061906133
8390,,0.0323236890,0.0376207422,0.0483632784,0.0370020257,0.0459472577
8391,,0.0725806452,0.0858336498,0.0624872371,0.0729644842,0.0670513877
8392,,0.0242352006,0.0264719306,0.0224618149,0.0245426149,0.0060579836
8395,,0.0337423313,0.0275562001,0.0308087291,0.0343787696,0.0092478422
8396,,0.0114547537,0.0054614965,0.0121628768,0.0231150248,0.0290801187
8397,,0.5204828815,0.5054234460,0.4809897405,0.4984888553,0.4150979274
8398,,0.2366548043,0.2721447418,0.3183246073,0.3474240423,0.3781177253
8399,,0.2572145546,0.2253743105,0.2292457949,0.2951838426,0.3303976515
8400,,0.1714389271,0.1490566038,0.1783536585,0.1352746038,0.1129466001
8401,,0.1057218643,0.1312872975,0.2082364663,0.1882621951,0.1441274546
8402,,0.1856589147,0.2684434144,0.1995991984,0.2141438220,0.1814671815
8403,,0.5731677019,0.6144200627,0.6534535960,0.6881507189,0.6849682772
8404,,0.4673880373,0.3960880196,0.4312267658,0.4245104232,0.4185899463
8407,,0.8721910112,0.8960687961,0.8840782123,0.8882144664,0.9115090861
8408,,0.9803799439,0.9754314127,0.9758198999,0.9536571748,0.9477713973
8410,,0.0067934783,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8411,,0.0091228985,0.0048543689,0.0066348195,0.0061332192,0.0063195494
8412,,0.8709962838,0.8663148637,0.8583333333,0.8846685083,0.8585096596
8413,,0.8337067463,0.8493248045,0.8790432802,0.8300413413,0.8639208560
8414,,0.1063478978,0.1069518717,0.0862688713,0.0363276090,0.0395968323
8415,,0.0511720040,0.0535179641,0.0443649374,0.0219601464,0.0017108640
8416,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8417,,0.4629744866,0.3911965282,0.3343217198,0.3521126761,0.4739195231
8418,,0.0238553290,0.0525321240,0.0695615514,0.0474989491,0.0256797583
8419,,0.1373822670,0.1515413924,0.1524127109,0.1231884058,0.1151767152
8420,,0.0783594532,0.0639708320,0.0626457847,0.0578854105,0.0347071584
8421,,0.3938967796,0.3966225468,0.3856170465,0.3987748851,0.3730698987
8422,,0.1549349656,0.1237201365,0.1188004614,0.0602863602,0.0546265329
8423,,0.1033564198,0.0654472706,0.0730848254,0.0723146747,0.0357142857
8424,,0.0000000000,0.0000000000,0.0000000000,0.0029980921,0.0033333333
8425,,0.0030621172,0.0016842105,0.0012200081,0.0012224939,0.0030097818
8426,,0.4029266282,0.3594627105,0.3530980714,0.3182849365,0.3368318282
8428,,0.9012892828,0.8832155014,0.8897731795,0.9025754422,0.9015181004
8429,,0.1770315091,0.1500445236,0.1921478060,0.1255873558,0.0869360902
8430,,0.0252808989,0.0213511791,0.0161236144,0.0125786164,0.0075212557
8431,,0.0170895909,0.0444346678,0.0256410256,0.0261569416,0.0337318531
8432,,0.8522458629,0.8576146789,0.8809155583,0.8552760536,0.8504337421
8433,,0.4350649351,0.4040632054,0.3535805627,0.2709190672,0.3757961783
8434,,0.0413739266,0.0321917808,0.1496855346,0.0943181818,0.1350665821
8435,,0.2274848343,0.2259880644,0.2379538707,0.2316598018,0.2183293745
8436,,0.0519136036,0.0199310080,0.0161226897,0.0181397144,0.0204001569
8437,,0.2602459016,0.1799034664,0.1600541028,0.1627693718,0.1839134525
8438,,0.2061521856,0.2225215517,0.1780104712,0.1174668029,0.0690690691
8439,,0.0388429752,0.0573318633,0.0498231132,0.0480769231,0.0774731824
9800,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
9801,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
9900,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
