tract,percent_white_2016,percent_white_2015,percent_white_2014,percent_white_2013,percent_white_2012,percent_white_2011
8223.02,,0.6798959011,0.6635761589,0.7145882353,0.7017120810,0.7111539388
8224,,0.7963251324,0.8131835206,0.8124330118,0.7986196319,0.8171409879
8225,,0.7799064380,0.8126130199,0.8022462013,0.7544048131,0.7294938918
8226.01,,0.8002520479,0.8153677278,0.8309070549,0.8526970954,0.8505479133
8226.02,,0.7569892473,0.8175694254,0.8019644663,0.8739299611,0.8957909560
8227.01,,0.6373239437,0.6653809065,0.7154963680,0.7354637194,0.7421978022
8227.02,,0.7133580705,0.7749216301,0.7196095830,0.8008810573,0.7963125549
8228.01,,0.6891241578,0.6985315289,0.7074014909,0.7253465865,0.7396107312
8228.02,,0.7934878263,0.7792389480,0.7912621359,0.7677871148,0.7704782848
8229,,0.7345309381,0.7117527862,0.6531038080,0.6955624355,0.8098627351
8230.01,,0.5917453207,0.6258944916,0.6386634845,0.7222654427,0.7314829253
8230.02,,0.8022956998,0.7679073615,0.7893217893,0.8328478964,0.7802507837
8231.01,,0.8119948958,0.8400455063,0.8232159407,0.8237806249,0.8542969655
8231.02,,0.8871765048,0.9524449221,0.9472156242,0.9072968060,0.8909233586
8232,,0.7541194094,0.8294256829,0.8254288597,0.7257537930,0.7646516771
8233.02,,0.3529134600,0.3702277831,0.4473472021,0.4397888486,0.4767401792
8233.03,,0.6633832976,0.7242631354,0.7488502300,0.7366952790,0.7412460209
8233.04,,0.5782433521,0.5944881890,0.6219246862,0.6396548807,0.6565552699
8234,,0.2642619094,0.2541469194,0.2716875270,0.2823191969,0.2768209172
8235,,0.3530045229,0.3752042484,0.3864754098,0.3629441624,0.3565650280
8236.02,,0.9099373896,0.9032834850,0.8764725131,0.8520819342,0.8667771334
8236.03,,0.0344690967,0.0331375839,0.0229396771,0.0222999563,0.0215300046
8236.04,,0.9497142857,0.9305826596,0.9154575893,0.9109890110,0.9148594378
8236.05,,0.8549636804,0.8650421743,0.8606288128,0.8739837398,0.8840223464
8237.02,,0.7500731636,0.7443379791,0.7406048150,0.7458546880,0.7834046951
8237.03,,0.7646597884,0.7458861613,0.7839297772,0.7796521512,0.7401648060
8237.04,,0.8107659474,0.7989013614,0.8015573976,0.8100747168,0.7892786561
8237.05,,0.7452123231,0.7954217364,0.8106471816,0.8353362851,0.8498336106
8238.01,,0.8506069094,0.9167593623,0.8872180451,0.8881427814,0.9320299653
8238.03,,0.8244891959,0.8235629725,0.8210468622,0.8497585913,0.8994455267
8238.05,,0.8766937669,0.9275362319,0.9288617886,0.9566115702,0.8923857868
8238.06,,0.8366378107,0.8215384615,0.8126255380,0.7870911215,0.8881412952
8239.01,,0.8470100958,0.8670475201,0.9153102747,0.9009584665,0.8582828839
8239.03,,0.8770404918,0.8568398727,0.9417732686,0.9274877287,0.9061286146
8239.04,,0.9204218600,0.9115300943,0.8990203466,0.9009655855,0.9164010787
8240.03,,0.9088615579,0.9057667526,0.9525811333,0.9601634321,0.9327314569
8240.04,,0.8826784726,0.8832395133,0.8755490483,0.8561631474,0.8518095238
8240.05,,0.8726046842,0.8644767546,0.8721093203,0.8496708771,0.8727465536
8240.06,,0.9042044912,0.9012792662,0.9299781182,0.9142496847,0.8800778399
8241.05,,0.8845857121,0.8332551961,0.8450726222,0.8774645830,0.8519808446
8241.06,,0.7891426227,0.7915792419,0.7942073171,0.7961151283,0.8282970912
8241.07,,0.8191408042,0.8396554330,0.8036994551,0.8444677976,0.8492110747
8241.08,,0.7435363313,0.7570275898,0.7725535168,0.7919157785,0.8034514557
8241.13,,0.8456125233,0.7994697181,0.7844338213,0.8438732061,0.8494674185
8241.14,,0.8349940215,0.8550900627,0.8596383066,0.8951764460,0.9016285211
8241.15,,0.8205197618,0.8586896169,0.8870137300,0.9101865136,0.8578445536
8241.16,,0.7711511789,0.7753385310,0.8140200286,0.8585729499,0.8232090490
8241.17,,0.8396055544,0.8387129414,0.8463664278,0.8788161027,0.8848173149
8241.19,,0.8589810468,0.8693333333,0.8500341997,0.8940691928,0.8807059223
8241.2,,0.8682634731,0.8766836972,0.8862378976,0.9102788473,0.9093878539
8241.21,,0.9080128205,0.8977858659,0.9311446833,0.9582973828,0.9539672925
8241.22,,0.8937849392,0.8699588477,0.8559053806,0.8697421981,0.8642925890
8241.23,,0.7695709334,0.7718662301,0.8080394753,0.8151343357,0.7951118677
8243,,0.0305740433,0.0376663255,0.0535150079,0.0436997844,0.0352551617
8244,,0.4271844660,0.4209614552,0.3952586207,0.4134948097,0.4460303301
8245.03,,0.8932468298,0.8974553166,0.8847361809,0.8288909314,0.8308288149
8245.05,,0.8116125404,0.7962575059,0.8134183532,0.8119071939,0.8517809832
8245.06,,0.8677331252,0.8421387651,0.8410263022,0.8216134326,0.8574372183
8245.07,,0.7840593142,0.7696111486,0.7680424256,0.7730480310,0.7481347502
8246.01,,0.7829822049,0.7937565036,0.8139013453,0.7787753223,0.8125288951
8246.02,,0.8113415017,0.7948230477,0.7639593909,0.7367216117,0.7442002442
8247.01,,0.6227673256,0.6406685237,0.6418653393,0.6184100418,0.6348504551
8247.02,,0.5325988803,0.5265486726,0.5423083578,0.4907313785,0.4797415299
8248,,0.1900674433,0.2344676463,0.1789371713,0.2269326683,0.2290233838
8249,,0.2399745385,0.2259923175,0.2311589614,0.2227460224,0.1961647281
8250,,0.7496553083,0.7214676667,0.6342788171,0.6159217877,0.6977596741
8252,,0.5203007519,0.6004296455,0.5943552850,0.6018075492,0.6350931677
8253.02,,0.7149046794,0.7751111111,0.7696907569,0.8194871795,0.8123216384
8253.03,,0.8286193672,0.7915019763,0.8062721295,0.8294654498,0.6997672614
8253.04,,0.8381390841,0.8372389200,0.8475124378,0.8264705882,0.8377298161
8254,,0.7920294061,0.7987025023,0.8030785563,0.8414694688,0.8656326246
8255.01,,0.1241243039,0.1193430019,0.1088703324,0.1355959727,0.1504829690
8255.03,,0.1015989812,0.1155925156,0.1167787197,0.1576481258,0.1597491789
8255.04,,0.0555263158,0.0671957672,0.0437937938,0.0702858641,0.0819586279
8255.05,,0.1097038555,0.1188811189,0.0996784566,0.1036573440,0.1007398976
8256,,0.0712123910,0.0857091946,0.1175940933,0.1240339303,0.1247719810
8257,,0.1534090909,0.1377514793,0.1228320266,0.1328422053,0.1323950382
8258.01,,0.0772212284,0.0726045884,0.0667739340,0.0767814883,0.0783730159
8258.02,,0.0529998251,0.0748949178,0.0993880566,0.0910299003,0.1085558371
8258.03,,0.0698924731,0.1076402706,0.0988661229,0.0702939565,0.1343772760
8259,,0.1259459459,0.1500000000,0.1808185706,0.1960521914,0.2080408424
8260,,0.1346822637,0.1272360069,0.0904749270,0.0894866868,0.0941046222
8261,,0.1443034557,0.1739798770,0.2022684310,0.2171420381,0.2066979845
8262.01,,0.1552645644,0.1400704416,0.1085638999,0.1003787879,0.1577112983
8262.02,,0.1694944598,0.1793541911,0.1918194640,0.2077558013,0.2262026612
8263.01,,0.0591144607,0.0561824730,0.0597345133,0.0685246740,0.0728715729
8263.03,,0.0528551203,0.0483568075,0.0475413656,0.0423114120,0.0690530592
8263.04,,0.0199411572,0.0135878357,0.0230307076,0.0468451243,0.0442187033
8264.01,,0.0172320948,0.0176328502,0.0161364684,0.0235164835,0.0469979762
8264.02,,0.0538650539,0.0658602151,0.0648490750,0.0909661230,0.1183849471
8265,,0.0579341317,0.0568866904,0.0408968893,0.0458658346,0.0402334152
8266,,0.0270405608,0.0351808828,0.0371995087,0.0529879804,0.0519502354
8267,,0.0485511418,0.0393927748,0.0281000725,0.0495291902,0.0507671908
8268,,0.0930052315,0.1025802391,0.1198313930,0.1265822785,0.1658351626
8269.01,,0.0000000000,0.0006333122,0.0113851992,0.0816098379,0.0862500000
8269.02,,0.0036596523,0.0027522936,0.0009689922,0.0020120724,0.0006657790
8270,,0.0060488749,0.0061579652,0.0000000000,0.0088282504,0.0076565491
8271,,0.0319747013,0.0289351852,0.0247813411,0.0200364299,0.0166297118
8272,,0.0775175078,0.0762124711,0.0953493807,0.0777473212,0.0769230769
8273,,0.0259165613,0.0382397572,0.0408163265,0.0544496487,0.0708122583
8274,,0.0127840909,0.0111014367,0.0359172539,0.0348130841,0.0378111790
8275,,0.0880877160,0.0635245902,0.0700299877,0.0780887859,0.0602260685
8276,,0.0153107175,0.0110014104,0.0192869667,0.0000000000,0.0000000000
8277,,0.1485557084,0.1544547644,0.1734203297,0.1339070568,0.1583818992
8278.01,,0.2349647449,0.2800925926,0.2764622546,0.2967956233,0.3125990491
8278.02,,0.1265611990,0.1371460300,0.1368659677,0.1267413275,0.1255813953
8278.04,,0.1389610390,0.1638070573,0.1574614065,0.1518409906,0.1941470378
8278.05,,0.1658878505,0.1733505821,0.1589250166,0.1892645521,0.2027206370
8279.01,,0.1212475634,0.1148208469,0.1098055105,0.1171617162,0.1092294666
8279.02,,0.3562430939,0.3581719946,0.3485486373,0.3483570160,0.4256661992
8280,,0.4331256871,0.4593001141,0.5046166198,0.5458809135,0.5806715807
8281,,0.6846846847,0.6691983122,0.7123604969,0.7743589744,0.7873900293
8282.01,,0.4489215454,0.4475524476,0.4564190640,0.4702214578,0.5293159609
8282.02,,0.4882274545,0.4938569548,0.5234747108,0.4992987377,0.5153653540
8283,,0.6540620384,0.6408261803,0.6375690608,0.6031107536,0.6348232545
8284.01,,0.5814336721,0.6155935887,0.6693194292,0.6494161359,0.6814020403
8284.02,,0.3973577236,0.4126582278,0.4180492710,0.4616149068,0.5054726368
8285.03,,0.2256817694,0.2350972600,0.2543658088,0.2933542179,0.2661439114
8285.04,,0.2728925620,0.2739679290,0.2452244898,0.2622561493,0.2661776691
8285.05,,0.4544245827,0.4737977805,0.4778987828,0.4941579685,0.4898055207
8285.06,,0.2694582995,0.2910722006,0.2753847743,0.3022047912,0.3176184152
8286.01,,0.7199607651,0.7688516511,0.7226443769,0.7579864472,0.7529440628
8286.02,,0.3862908392,0.4233404711,0.4207011686,0.4613874346,0.4934366258
8287.01,,0.3417266187,0.3618201998,0.3866402491,0.3933019651,0.3505266001
8287.02,,0.1676914477,0.1630851880,0.1726853630,0.1431102362,0.1596282077
8288.01,,0.4045375218,0.4143052570,0.4574803150,0.4924320962,0.4882657120
8288.02,,0.5203180212,0.5026707900,0.5058823529,0.5120772947,0.5438373571
8289,,0.1651348948,0.1379507728,0.1374570447,0.1453945699,0.1265316329
8290,,0.0060975610,0.0054017556,0.0051880674,0.0005678592,0.0000000000
8291,,0.0993755091,0.1349854996,0.1100823045,0.1053030303,0.1321154355
8292,,0.2674457995,0.2651798795,0.2655404297,0.2660123108,0.2560290717
8293.01,,0.4873812754,0.3988159311,0.4518581081,0.4273858921,0.4130434783
8293.02,,0.0607021518,0.0892361986,0.0703984356,0.0843183609,0.0971143174
8294.01,,0.0112023898,0.0032383420,0.0039138943,0.0000000000,0.0000000000
8294.02,,0.2386904762,0.2708890871,0.2991017964,0.3044642857,0.3448894202
8295,,0.4274698795,0.4179104478,0.4042964036,0.4227206241,0.4696563490
8296,,0.7475626741,0.7374301676,0.7121064589,0.7465846995,0.6237727910
8297,,0.1831559882,0.1940978887,0.2301410542,0.2379459981,0.2344339623
8298,,0.4631864816,0.5607519486,0.4219727118,0.4470253259,0.5041647022
8299.01,,0.2910735959,0.2788966725,0.2806861216,0.2696045947,0.2573914984
8299.02,,0.1136399065,0.1127489415,0.1844949099,0.2246487477,0.2034586466
8300.01,,0.8740494297,0.8532920901,0.9019101704,0.9049748463,0.9355877617
8300.03,,0.0614754098,0.0681589537,0.0476012926,0.0471797267,0.0539093625
8300.04,,0.0854623265,0.1083286438,0.1131195335,0.1417594480,0.1478382148
8300.05,,0.2302973101,0.2371183206,0.2734468698,0.2837803961,0.2760985522
8300.06,,0.3686291740,0.3216968626,0.3556501548,0.3241959064,0.3404255319
8300.07,,0.1809582562,0.2072289157,0.2092279580,0.1982347328,0.2232963924
8300.08,,0.0921023359,0.1031556039,0.0988074957,0.0736975858,0.0800083998
8301,,0.1368454867,0.1324863884,0.1400812065,0.1459896134,0.1820187534
8302.01,,0.1460732085,0.1717781130,0.1678883072,0.1810530086,0.2208622579
8302.02,,0.3324198411,0.3574660633,0.3167938931,0.3168781026,0.3351754628
8303,,0.2322073508,0.2422517394,0.2322963569,0.2721948934,0.2962962963
8304,,0.3023306469,0.3188804772,0.3274004684,0.3654767088,0.4033853594
8305,,0.0138983823,0.0227589410,0.0304616849,0.0630650995,0.0590382138
8306,,0.3820540541,0.3296250515,0.3468512381,0.3435307872,0.3391647856
8307,,0.4567130287,0.4577365908,0.4664031621,0.4931335830,0.4515609913
8308,,0.7250098775,0.7080000000,0.7059528566,0.7414821124,0.7426008969
8309,,0.4932808915,0.5230125523,0.5802189505,0.5087971275,0.5408560311
8310,,0.7443082312,0.7777300086,0.7558991050,0.7522236341,0.7585178876
8311,,0.3144838937,0.3374329452,0.3085477822,0.2635018002,0.3011861056
8312,,0.0581914031,0.0480366753,0.0677361854,0.0632485816,0.0724899598
8313,,0.0114832536,0.0024875622,0.0138549307,0.0233644860,0.0466472303
8314,,0.1142958245,0.1085940309,0.1210567823,0.0812591508,0.1364296081
8315,,0.3340864163,0.3051460362,0.2512589451,0.2577264176,0.2597820703
8316,,0.2163628774,0.2307136666,0.2857350801,0.3077607954,0.2851943514
8317,,0.2648861646,0.3121487246,0.3154574132,0.3157281553,0.3488654781
8318,,0.4343290659,0.4155908640,0.3940677966,0.3735017817,0.3225360761
8319,,0.8209623275,0.8304696449,0.8632112237,0.8851690660,0.9211688753
8320,,0.8136182903,0.7890875745,0.7567030785,0.7652173913,0.7679924242
8321,,0.6552933673,0.6269987700,0.6380424746,0.6513926325,0.6246822931
8322,,0.7460363217,0.7221172023,0.7460058689,0.7688588008,0.7045028143
8323,,0.6765155374,0.7017721519,0.6811464398,0.6889185581,0.6797703180
8324,,0.5186264982,0.4478889873,0.4369552586,0.4654794521,0.4077042399
8325,,0.7973326360,0.7933227345,0.7698500833,0.7577815507,0.7744009351
8326,,0.8516746411,0.8593369088,0.8760833919,0.8820512821,0.9107888916
8329,,0.6249521623,0.6284618662,0.5995926680,0.5254691689,0.6047269764
8330,,0.7709844560,0.7705924855,0.7592738753,0.7295428352,0.6807494489
8331,,0.6243540480,0.6294997978,0.6739772248,0.6749929438,0.7031687546
8333,,0.4924069856,0.5090090090,0.5421261579,0.4755993151,0.5139479905
8339,,0.0065762433,0.0069092584,0.0138775510,0.0155109489,0.0421237385
8340,,0.0000000000,0.0000000000,0.0000000000,0.0031931879,0.0024536532
8342,,0.0082285714,0.0048859935,0.0084051271,0.0070531188,0.0055912197
8343,,0.0088510354,0.0072077719,0.0066235610,0.0085858586,0.0077041602
8344,,0.0275958840,0.0307362402,0.0284047679,0.0352714246,0.0531468531
8345,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8346,,0.0294627383,0.0259136213,0.0212698413,0.0051446945,0.0132022472
8347,,0.0009794319,0.0024414063,0.0024752475,0.0020202020,0.0022133687
8348,,0.0020576132,0.0016366612,0.0033094319,0.0035514967,0.0030943785
8349,,0.0073086844,0.0061082024,0.0055986219,0.0051000392,0.0000000000
8350,,0.0138794854,0.0213388401,0.0290565377,0.0247040659,0.0229725026
8351,,0.0273948075,0.0257425743,0.0260378733,0.0150139018,0.0273749094
8352,,0.3561190739,0.3730625334,0.3985302431,0.4443076923,0.4623145401
8355,,0.0160055672,0.0219711237,0.0207119741,0.0221501891,0.0175240249
8356,,0.0137254902,0.0178947368,0.0127693536,0.0232991612,0.0129870130
8357,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8358,,0.0300842359,0.0190605854,0.0083391244,0.0057720058,0.0075642965
8359,,0.0052179251,0.0044506259,0.0226101889,0.0140726147,0.0142152596
8360,,0.0185334408,0.0123920391,0.0150489090,0.0091307524,0.0099667774
8361,,0.0053561864,0.0060010911,0.0065437240,0.0049352252,0.0021845986
8362,,0.6583143508,0.6547169811,0.7058038692,0.7380261248,0.7263157895
8363,,0.3224387178,0.2722678459,0.2257450856,0.2734436564,0.2221350078
8364,,0.0366111952,0.0383296977,0.0276172126,0.0195901145,0.0290164936
8365,,0.0114431024,0.0145631068,0.0115431349,0.0713399504,0.0939553219
8366,,0.1285874022,0.1417971970,0.0962214411,0.0584070796,0.0631983240
8367,,0.0319051960,0.0223248653,0.0339185954,0.0279034691,0.0317592980
8368,,0.0206060606,0.0159221583,0.0358534684,0.0185749086,0.0341937647
8369,,0.0266666667,0.0154539601,0.0131500299,0.0260223048,0.0332898172
8370,,0.0534759358,0.0390720391,0.0290846878,0.0155865463,0.0187154402
8371,,0.1302605210,0.1330582775,0.0873973926,0.0838774485,0.0642292490
8373,,0.0449017774,0.0426320667,0.0437346437,0.0320906088,0.0432237731
8374,,0.0543161979,0.0899705015,0.0525000000,0.0802192327,0.0649350649
8378,,0.1250000000,0.1255119953,0.1058000583,0.0900809717,0.0775248933
8380,,0.1489071038,0.1737154841,0.1566883339,0.1860043510,0.1303863299
8381,,0.2665952891,0.2667392488,0.2661290323,0.2350081037,0.2640918580
8382,,0.4007110208,0.4013933548,0.3375649163,0.2601769912,0.3032296651
8383,,0.3970994475,0.2841965471,0.2378535170,0.3597606582,0.2432210353
8386,,0.0160116448,0.0192307692,0.0146561443,0.0095744681,0.0080818966
8387,,0.0059121622,0.0000000000,0.0000000000,0.0000000000,0.0000000000
8388,,0.0473758865,0.0529084158,0.0466960352,0.0444776119,0.0449179384
8390,,0.5958408680,0.6016776817,0.5935269505,0.6419986496,0.6738391846
8391,,0.5457573633,0.5721610330,0.5683071268,0.6165740517,0.5921956581
8392,,0.0862137465,0.1054313099,0.0907457323,0.0986166890,0.1142362614
8395,,0.1710122699,0.1783901378,0.1964056483,0.2020506634,0.1547472256
8396,,0.0996563574,0.1185144730,0.1047065045,0.0814529444,0.0890207715
8397,,0.2400554126,0.2198581560,0.2721786361,0.2718171515,0.3310515307
8398,,0.4252669039,0.4266867697,0.4136125654,0.3890356671,0.3727968074
8399,,0.5508155583,0.6030995535,0.5963103635,0.5533402382,0.5839338137
8400,,0.4552374049,0.4947169811,0.4737042683,0.5197198673,0.4967345371
8401,,0.2368321334,0.2485080989,0.2195283959,0.2488567073,0.2093367914
8402,,0.2186046512,0.1761297798,0.2124248497,0.1954707986,0.2308022308
8403,,0.1724223602,0.1405835544,0.0985046285,0.1058502727,0.1224987799
8404,,0.2167117523,0.2619193154,0.2558859975,0.2555274795,0.2326904837
8407,,0.0655430712,0.0660933661,0.0833333333,0.0821952453,0.0697919410
8408,,0.0077857365,0.0099444282,0.0102834908,0.0351758794,0.0429313645
8410,,0.1793478261,0.1698389458,0.1552975327,0.1911532385,0.1467181467
8411,,0.0301055650,0.0443453162,0.0549363057,0.0580516331,0.0729495810
8412,,0.0929039108,0.0847845207,0.0875886525,0.0775207182,0.1059797608
8413,,0.1065471745,0.0876569533,0.0806378132,0.1297657327,0.1037754896
8414,,0.0214344600,0.0450725745,0.0460100647,0.0257595773,0.0604751620
8415,,0.0085836910,0.0059880240,0.0053667263,0.0012200081,0.0012831480
8416,,0.0201342282,0.0073439412,0.0159151194,0.0141921397,0.0334572491
8417,,0.0329807094,0.0204587725,0.0044477391,0.0103780578,0.0104321908
8418,,0.0000000000,0.0000000000,0.0059021922,0.0029424128,0.0211480363
8419,,0.4974017538,0.4830273640,0.4817575520,0.4886128364,0.5068607069
8420,,0.3251083695,0.3950944647,0.3795401533,0.3567631424,0.3771304617
8421,,0.0066094783,0.0071504640,0.0051790471,0.0220520674,0.0177652333
8422,,0.5696250956,0.5345563140,0.4782775855,0.4453654861,0.3768115942
8423,,0.7016515717,0.7310660189,0.6871147637,0.6163388805,0.6418650794
8424,,0.0000000000,0.0000000000,0.0000000000,0.0029980921,0.0030769231
8425,,0.0008748906,0.0008421053,0.0008133388,0.0008149959,0.0003762227
8426,,0.4600164880,0.4967923015,0.5348789495,0.5764519056,0.5657798389
8428,,0.0436475960,0.0549882168,0.0701684574,0.0755723205,0.0923835474
8429,,0.0410447761,0.0605520926,0.0669745958,0.0580948313,0.0615601504
8430,,0.0000000000,0.0000000000,0.0003359086,0.0006988120,0.0006540222
8431,,0.0580010357,0.0541135064,0.0483396385,0.0382293763,0.0482493595
8432,,0.1059889677,0.1137614679,0.0968141045,0.1081345965,0.1058929106
8433,,0.0784632035,0.0519187359,0.0652173913,0.1790123457,0.1515923567
8434,,0.0398126464,0.0041095890,0.0025157233,0.0051136364,0.0000000000
8435,,0.0996266916,0.0982997410,0.1084722539,0.1039741734,0.1138163104
8436,,0.0303145131,0.0203142967,0.0224144711,0.0343496719,0.0149078070
8437,,0.6487704918,0.7358490566,0.7781785392,0.7670793214,0.7460018815
8438,,0.2358337831,0.1982758621,0.2162303665,0.2032686415,0.2437437437
8439,,0.0132231405,0.0126791621,0.0179834906,0.0159340659,0.0157926103
9800,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
9801,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
9900,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
