tract,percent_black_2016,percent_black_2015,percent_black_2014,percent_black_2013,percent_black_2012,percent_black_2011
8302.02,,0.563442039,0.596486558,0.630651791,0.566464424,0.578060238
8303,,0.725090291,0.692810458,0.716946377,0.669477629,0.656565657
8304,,0.616641255,0.565037853,0.576814988,0.527644754,0.464937349
8305,,0.000000000,0.003483511,0.007615421,0.009041591,0.018462860
8306,,0.127351351,0.124021426,0.123805810,0.113990647,0.110421369
8307,,0.349418110,0.317607414,0.315640881,0.284644195,0.293852591
8308,,0.056499407,0.076400000,0.075109868,0.044293015,0.033632287
8309,,0.019010161,0.022663877,0.011325028,0.008976661,0.010116732
8310,,0.031961471,0.030094583,0.039462978,0.019059720,0.015758092
8311,,0.016929226,0.024859348,0.025216604,0.028937192,0.005789325
8312,,0.034671533,0.031094279,0.044563280,0.025215381,0.057429719
8313,,0.535885167,0.349917081,0.331703341,0.483644860,0.449708455
8314,,0.683651805,0.711614527,0.789037855,0.775622255,0.682873730
8315,,0.064670997,0.056467316,0.051417970,0.052136522,0.041604755
8316,,0.070822318,0.058364634,0.069577875,0.062917347,0.048187509
8317,,0.040280210,0.051448335,0.042812078,0.025631068,0.038087520
8318,,0.026394816,0.043197617,0.025749674,0.018950437,0.027325760
8319,,0.007459903,0.000381825,0.000389712,0.000334784,0.000339789
8320,,0.019880716,0.028427327,0.039721946,0.037986270,0.026515152
8321,,0.215880102,0.209102091,0.215450908,0.176400120,0.172267721
8322,,0.023637936,0.029300567,0.026736224,0.018375242,0.023139462
8323,,0.033622007,0.027341772,0.028213166,0.022251891,0.018992933
8324,,0.019112407,0.018600531,0.022951772,0.051232877,0.052998966
8325,,0.070345188,0.065182830,0.076901721,0.091680815,0.085037989
8326,,0.012339461,0.023647001,0.023658937,0.026340326,0.031948882
8329,,0.032529659,0.019173413,0.028513238,0.035235542,0.047269764
8330,,0.075302245,0.096459538,0.132596685,0.128313484,0.175238795
8331,,0.129985425,0.133746798,0.128075355,0.136607395,0.132350774
8333,,0.075170843,0.089271089,0.071901191,0.064212329,0.090780142
8339,,0.515413070,0.476278213,0.438775510,0.311587591,0.322509873
8340,,0.968984656,0.983407080,0.926478284,0.951037786,0.956924755
8342,,0.963657143,0.967426710,0.975625131,0.970685475,0.974943052
8343,,0.960921844,0.974302726,0.981390948,0.977946128,0.979198767
8344,,0.923292797,0.913033119,0.924930256,0.918710389,0.883076923
8345,,0.932894737,0.901471529,0.914144534,0.926560588,0.945205479
8346,,0.949740035,0.954485050,0.972698413,0.990996785,0.981460674
8347,,0.871204701,0.872558594,0.942079208,0.981818182,0.984949093
8348,,0.986968450,0.989634479,0.989520132,0.989345510,0.990201135
8349,,0.959587274,0.964659686,0.966838932,0.969007454,0.988185976
8350,,0.627454299,0.637411805,0.589532645,0.656030194,0.716324400
8351,,0.126947180,0.128172817,0.156955572,0.188878591,0.182378535
8352,,0.003307607,0.003206841,0.003391747,0.017846154,0.025519288
8355,,0.882393876,0.854362837,0.844660194,0.890869800,0.900508762
8356,,0.980392157,0.976842105,0.980845970,0.958993476,0.974025974
8357,,0.928381963,0.895161290,0.913043478,0.912195577,0.912195577
8358,,0.930806258,0.944860449,0.958304378,0.962481962,0.992435703
8359,,0.888275015,0.928511822,0.895248998,0.933295806,0.930084131
8360,,0.943190975,0.928276380,0.925507901,0.939006574,0.940199336
8361,,0.966791644,0.918712493,0.944675788,0.961752005,0.968323321
8362,,0.064350797,0.077358491,0.062041361,0.071117562,0.075303644
8363,,0.541797612,0.583070120,0.681039949,0.645390071,0.679748823
8364,,0.885930408,0.904019944,0.911046885,0.900241109,0.898900428
8365,,0.961220598,0.953883495,0.956257594,0.928660050,0.892247043
8366,,0.342527022,0.295548228,0.331282953,0.381238938,0.347067039
8367,,0.757064722,0.735180908,0.753391860,0.775641026,0.776431258
8368,,0.955151515,0.950022114,0.938815277,0.967113276,0.952061683
8369,,0.886000000,0.905988410,0.943813509,0.916976456,0.911879896
8370,,0.904634581,0.912087912,0.917450813,0.942986054,0.928966397
8371,,0.774549098,0.750902527,0.821825205,0.873932697,0.830039526
8373,,0.881197381,0.878127896,0.900737101,0.913638509,0.914452949
8374,,0.924830262,0.897246804,0.935000000,0.909317389,0.901098901
8378,,0.724078341,0.715330603,0.737685806,0.808704453,0.824679943
8380,,0.717554645,0.677385530,0.667122819,0.687817259,0.713967311
8381,,0.501070664,0.501360915,0.455913978,0.492706645,0.427453027
8382,,0.226510919,0.233118971,0.175418350,0.206489676,0.205741627
8383,,0.449585635,0.517928287,0.527193619,0.389678384,0.395234182
8386,,0.956331878,0.965811966,0.957158963,0.950000000,0.959051724
8387,,0.906672297,0.911061133,0.909904014,0.983313180,0.985290512
8388,,0.545248227,0.511757426,0.567988253,0.509850746,0.448891448
8390,,0.161392405,0.137264870,0.123800148,0.149898717,0.131208542
8391,,0.151998597,0.137675655,0.155401266,0.125151003,0.167353669
8392,,0.754469607,0.741214058,0.775381851,0.787594824,0.800086543
8395,,0.685582822,0.701232777,0.738125802,0.743063932,0.821208385
8396,,0.867697595,0.854178045,0.866737176,0.879471657,0.870623145
8397,,0.023550366,0.030246141,0.021927178,0.018511522,0.025289979
8398,,0.012099644,0.009800226,0.002443281,0.007595773,0.002327902
8399,,0.031618570,0.009718939,0.012479653,0.010875194,0.010942087
8400,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8401,,0.007578628,0.000000000,0.000000000,0.000000000,0.000000000
8402,,0.013565891,0.005407493,0.009218437,0.005562177,0.005577006
8403,,0.034037267,0.022908126,0.023973416,0.019335647,0.024402147
8404,,0.048692516,0.043092910,0.034076828,0.048325963,0.042364844
8407,,0.051966292,0.028009828,0.025837989,0.025037936,0.011061364
8408,,0.000000000,0.002924832,0.002223457,0.003908431,0.002734482
8410,,0.452445652,0.510980966,0.555878084,0.642969984,0.764478764
8411,,0.044962857,0.039622146,0.030918259,0.042076737,0.033658470
8412,,0.031852769,0.045030783,0.047163121,0.033321823,0.032198712
8413,,0.038088125,0.038142620,0.018906606,0.018144235,0.012719564
8414,,0.868920033,0.844919786,0.862688713,0.937912814,0.899928006
8415,,0.926378343,0.925898204,0.938103757,0.968279789,0.989734816
8416,,0.979865772,0.992656059,0.984084881,0.985807860,0.966542751
8417,,0.494088363,0.580285183,0.650111193,0.616011861,0.498509687
8418,,0.952674105,0.883219955,0.889544688,0.925598991,0.913519637
8419,,0.128613186,0.145826117,0.146528050,0.179710145,0.207900208
8420,,0.343447816,0.340404375,0.366544485,0.416125222,0.405330028
8421,,0.590915483,0.587859425,0.601657295,0.564471669,0.597210692
8422,,0.135807192,0.210324232,0.274894271,0.357196684,0.461910071
8423,,0.098827917,0.123749643,0.152626945,0.220272315,0.245370370
8424,,1.000000000,1.000000000,1.000000000,0.994003816,0.993589744
8425,,0.996062992,0.997473684,0.997966653,0.997962510,0.996613995
8426,,0.033388293,0.029470730,0.007386130,0.002041742,0.002196729
8428,,0.008863820,0.009688400,0.001326436,0.002471384,0.003503309
8429,,0.753316750,0.773374889,0.715473441,0.793250748,0.827067669
8430,,0.972261236,0.976418101,0.982196842,0.985674354,0.991824722
8431,,0.886069394,0.869335680,0.888188314,0.898993964,0.895388557
8432,,0.015366430,0.012844037,0.008351376,0.021234891,0.025725396
8433,,0.472402597,0.531038375,0.562659847,0.530178326,0.469426752
8434,,0.808743169,0.888356164,0.784276730,0.882954545,0.864933418
8435,,0.664489034,0.672108997,0.650148436,0.659245241,0.661817102
8436,,0.892762410,0.949022614,0.944553677,0.927827094,0.949784229
8437,,0.013934426,0.009214568,0.007213706,0.009628611,0.004703669
8438,,0.463032920,0.490301724,0.546073298,0.630745659,0.614614615
8439,,0.925619835,0.907662624,0.911261792,0.912912088,0.880810489
9800,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
9801,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
9900,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
